id,name
11130,Cory Monteith
11131,Alessandro Calza
11132,Elodie Yung
11133,Oksana Akinshina
11134,Judy Reyes
11135,Trevor St. John
11136,Abdel Kechiche
11137,Ayberk Pekcan
11138,Beatriz Batarda
11139,Noah Silver
11140,Mary Margaret O'Hara
11141,Jason Ralph (III)
11142,Chandra West
11143,Kim Bodnia
11144,Andrew Tiernan
11145,Jacob Tremblay
11146,Lindsay Beamish
11147,Michael McKell
11148,Annie Newton
11149,Charley Boorman
11150,Joe Estevez
11151,Lindsay Pulsipher
11152,Adrian Sparks
11153,Thomas Dumerchez
11154,Gerardo Davila
11155,Angus Macfadyen
11156,Kim Shaw
11157,Titus Welliver
11158,Jack McElhone
11159,Leigh Arnold
11160,Mahmoud Asfa
11161,Walter Perez
11162,Kay Panabaker
11163,Michael Rainey Jr.
11164,Ashton Holmes
11165,Natasha Wanganeen
11166,Martin Hewitt
11167,Michael Raynor
11168,Richmond Arquette
11169,Paulie Rojas
11170,James Freedson-Jackson
11171,Laura Waddell
11172,Zoe Vance
11173,Mdchen Amick
11174,Kate Lyn Sheil
11175,Floyd Rich
11176,Jason Spisak
11177,Jaeden Lieberher
11178,Hera Hilmar
11179,Theodore Pelerine
11180,Marta Gastini
11181,Georgia King
11182,Judith Ivey
11183,Cathy Tyson
11184,Alicia Banit
11185,Christophe Paou
11186,Frederick Weller
11187,Lisa Bonet
11188,Steve Mouzakis
11189,Vidya Balan
11190,Pamelyn Ferdin
11191,Jim Parrack
11192,Nathalie Delon
11193,Tim Pigott-Smith
11194,Loungnam Kaosainam
11195,Dongyu Zhou
11196,Ian Duncan
11197,Shane Kippel
11198,Sinead Cusack
11199,Regina Taylor
11200,Elena Liadova
11201,Breeda Wool
11202,Kevin Thigpen
11203,Helena Bergstrm
11204,Imanol Arias
11205,Sebastin Silva
11206,Frederick Lau
11207,Bill Cobbs
11208,Wanda Hendrix
11209,Rachael Crawford
11210,Leandra Leal
11211,Hadewych Minis
11212,Catherine Walker
11213,Luigi Lo Cascio
11214,Kate Walsh
11215,Gary Neilson
11216,Bjrn Andrsen
11217,James Buckley (II)
11218,Matthew Montgomery
11219,Leah Pipes
11220,Gotaro Tsunashima
11221,Bryan Davis
11222,Matt Silver
11223,Koh Jia Ler
11224,Sverrir Gudnason
11225,Isaach De Bankol
11226,David Henry
11227,Christina Aguilera
11228,Tim Draxl
11229,Tony Martin
11230,Apollonia Kotero
11231,Sheetal Sheth
11232,Krystof Hdek
11233,Lindsay Karamoh
11234,Beverly Todd
11235,David DeSanctis
11236,Boman Irani
11237,Hunter Page-Lochard
11238,Ethan Stiefel
11239,Justin Salinger
11240,Ines Flores
11241,Lori Nasso
11242,Louise Goodall
11243,Harold Perrineau
11244,Eka Darville
11245,Yangshik Tso
11246,Casey Chapman
11247,Rachel Ticotin
11248,Adle Exarchopoulos
11249,Jennifer Ehle
11250,Kate del Castillo
11251,Paul Glauer
11252,Souleymane Sy Savane
11253,Jacinda Barrett
11254,Erika Alexandra
11255,Reggie Cunningham
11256,Kim Young-ae
11257,Savannah Liles
11258,Nicholas Tucci
11259,Sidse Babett Knudsen
11260,Daniel Iron
11261,Vinny Argiro
11262,Alana O'Brien
11263,Alexandre Gontcharow
11264,Milly Shapiro
11265,Paolo Bonacelli
11266,Barry Miller
11267,Dborah Lukumuena
11268,Kenny Wormald
11269,Samy Naceri
11270,Zeev revah
11271,Tsahi Halevi
11272,Ankur Khanna
11273,James Horan
11274,Judy Parfitt
11275,Barry Del Sherman
11276,Kathleen Robertson
11277,Victor Banerjee
11278,Pamela Ludwig
11279,Sunny Mabrey
11280,Jeffrey Donovan
11281,Julie Brown
11282,Mie Omori
11283,Mariam Parris
11284,Lucy Gordon
11285,Shayne Topp
11286,Gabrielle Haugh
11287,Kether Donohue
11288,David Cubitt
11289,Kristen Hager
11290,Michael Greyeyes
11291,Edward Clements
11292,Ryan Kelley
11293,Teyonah Parris
11294,Leslie Ash
11295,Sigurur ór Óskarsson
11296,Patrick St. Esprit
11297,David Troughton
11298,Andrei Smirnov
11299,Michael Joiner
11300,Julian McMahon
11301,Harry Eden
11302,Mo Tzuyi
11303,Said Taghmaoui
11304,Shawnee Smith
11305,Katherine Langford
11306,Omarion Grandberry
11307,Alanna Reynolds
11308,Noureen DeWulf
11309,Minka Kelly
11310,Leo Fuchs
11311,Reni Santoni
11312,Mariana Nunes
11313,Octavia Spencer
11314,Natalie Martinez
11315,An Nai
11316,Shari Solanis
11317,Aidan Gillen
11318,Hyuk-ho Kwon
11319,George Sample III
11320,Annie Girardot
11321,Alassane Sy
11322,Chad E. Donella
11323,Gabriel Luna
11324,Heinz Hoenig
11325,Kristy Flores
11326,Lopaka Thomas
11327,David A.R. White
11328,Stefania Owen
11329,Cristina Raines
11330,Jules Brown
11331,Nelly Tagar
11332,Sadie Robertson
11333,Lawrence Gilliard Jr.
11334,Aitana Snchez-Gijn
11335,Allie Gallerani
11336,Evelyn Keyes
11337,Ian Nelson
11338,Amanda De Cadenet
11339,Zack Ryan
11340,Arthur Anderson
11341,Jackson Hurst
11342,Tim McKinney
11343,Chase Masterson
11344,Teresa Lynn Eyet
11345,Axel Milberg
11346,Dan Glenn
11347,Santiago Douglas
11348,Boti Ann Bliss
11349,Kalieaswari Srinivasan
11350,Gabino Rodrguez
11351,Jesse Garcia (III)
11352,Edgar Flores
11353,Nora Zehetner
11354,Jashaun St. John
11355,Maureen Gallagher
11356,Chris Bauer
11357,Allen Garfield
11358,John Diaz
11359,Tom Towles
11360,Clark Freeman
11361,Raf Walschaerts
11362,Evaristo Marquez
11363,Alisa Rosen
11364,Sebastian Spence
11365,Kurtis Blow
11366,Shannon Woodward
11367,Jeff Roop
11368,Arif Kahn
11369,Miles Williams
11370,Viktoria Winge
11371,Takashi Yamaguchi
11372,Sammy Davis Jr.
11373,Fiona Glascott
11374,Mahie Gill
11375,Nicki Lynn Aycox
11376,Liane Balaban
11377,Kirill Emelyanov
11378,Jean Sorel
11379,Adel Karam
11380,Mariam Bokeria
11381,Irene Miracle
11382,Tamsin Egerton
11383,Manish Dayal
11384,Cantinflas
11385,Elijah Kelley
11386,Abbi Jacobson
11387,Levente Molnr
11388,Isabelle McNally
11389,Hugh Dillon
11390,Arthur Igual
11391,Denholm Elliott
11392,De'Adre Aziza
11393,Paul Jesson
11394,Lizzie Brocher
11395,Robert Seeliger
11396,Michael Kenneth Williams
11397,George Dzundza
11398,Alain Bastien
11399,Adnan Haskovic
11400,Michael Reich
11401,Thomas Sadoski
11402,Alexandra Roach
11403,Jayne Heitmeyer
11404,Jim Metzler
11405,Ingrid Goude
11406,Eithne Dunne
11407,Ethan Dizon
11408,Chad Morgan
11409,Nicole Vicius
11410,Ralf Little
11411,Tom Russell
11412,Agata Trzebuchowska
11413,Ray William Johnson
11414,Dimitri Diatchenko
11415,Nicole LaLiberte
11416,Andrea Vergara
11417,Mila Smith
11418,Casey Camp-Horinek
11419,Oscar Sanchez Zafra
11420,Vukasin Jasni
11421,Jonathan Penner
11422,Patrick Schwarzenegger
11423,Ray Allen
11424,Tatanka Means
11425,Mary Kay Place
11426,Jhann G. Jhannsson
11427,Alex English
11428,Japtej Singh
11429,Del Herbert-Jane
11430,Vilma Silva
11431,Adolph Caesar
11432,C.C. Sheffield
11433,Pedro Armendriz
11434,Milena Govich
11435,Kenny Doughty
11436,Damiano Amato
11437,Steve Marachuk
11438,Alane Delhaye
11439,Julian Feder
11440,Melora Hardin
11441,Ashton Sanders
11442,Okwui Okpokwasili
11443,Steven McCarthy
11444,Sebastian Urzendowsky
11445,Ben Faulkner
11446,Carlye Pollack
11447,Paul Blackwell
11448,Deborah Mailman
11449,Alex Jennings
11450,Rachel Bilson
11451,Chelsea Rendon
11452,Michael Beach
11453,Justin Kelly (VIII)
11454,Jason Burkey
11455,Ja Rule
11456,Ambyr Childers
11457,Paul Reynolds
11458,Florian Stetter
11459,Bogdan Dumitrache
11460,Sam Bottoms
11461,Tim Jandreau
11462,Kirby Bliss Blanton
11463,Jacqueline Kim
11464,Colin O'Donoghue
11465,Sarah Steele
11466,Leem Lubany
11467,Onata Aprile
11468,Jennifer Nettles
11469,Corey Hawkins
11470,Nicholas Jacob
11471,Rade Serbedzija
11472,Barbara Payton
11473,Jenni Rivera
11474,Wendy Glenn
11475,Demet Akbag
11476,Milton Velasquez
11477,Daniel A. Lomino
11478,Ashlie Atkinson
11479,Jorge Sesn
11480,Matt Newton
11481,James C. Burns
11482,Catherine Curtin
11483,Abhin Galeya
11484,H.P. Mendoza
11485,Laura Vasiliu
11486,Alan Gelfant
11487,Val Lik
11488,K. Todd Freeman
11489,Christopher Schmidt
11490,Chris Santos
11491,Enzo Staiola
11492,Samantha Barks
11493,Josh Flitter
11494,LeJon Woods
11495,Lillete Dubey
11496,Imani Hakim
11497,Grace Huang (II)
11498,Annmarie Fulton
11499,Crystal Chiu
11500,Lisa Blount
11501,Robert Albert
11502,Charlie Keegan
11503,Richard Foronjy
11504,Elden Henson
11505,Michael Barbieri (II)
11506,Jesse Camacho
11507,Vanessa Ferlito
11508,Audra McDonald
11509,Tom DeWispelaere
11510,Rebecca Pidgeon
11511,Summer Phoenix
11512,Aunjanue Ellis
11513,Raquel Cassidy
11514,Giovanna Salimeni
11515,Gabriela Dias
11516,Victoria Hill
11517,Jon Sherrin
11518,Cody Hanford
11519,Kvin Azas
11520,Radhika Apte
11521,Pooch Hall
11522,Marie-Jose Croze
11523,Xander Berkeley
11524,Jack Davenport
11525,Carole Bouquet
11526,Nicholas Bishop
11527,Tantoo Cardinal
11528,Anthony DeSando
11529,Ashleigh Cummings
11530,Rick Gonzalez
11531,Max Beesley
11532,Alek Skarlatos
11533,Ramon Rodrguez
11534,Machiko Ono
11535,Victoria Clark
11536,J. Mallory McCree
11537,Henry Garrett
11538,Thomas Cavanagh
11539,Mia Erika Sparrok
11540,Travis Maynard
11541,Emily Woof
11542,R.J. Cyler
11543,Sandra Echeverra
11544,Barlow Jacobs
11545,Tsai Chin
11546,Kylie Rogers
11547,Parker Sawyers
11548,Celyn Jones
11549,Fiona
11550,Frederic van den Driessche
11551,Shaun Thomas
11552,Nozipho Nkelemba
11553,Scottie Thompson
11554,Juan Diego Botto
11555,Frances De La Tour
11556,Tequan Richmond
11557,Paris Pickard
11558,Philip Davis
11559,Will Brill
11560,Gary Farmer
11561,James Russo
11562,Harrison Cole
11563,Jamie Harris
11564,Alan Curtis
11565,Gil Darnell
11566,Ruth Sheen
11567,Joyful Drake
11568,Taylor Kinney
11569,Beth Behrs
11570,James Deen
11571,Thomas Horn
11572,Elena Schuber
11573,Andrea Reinke
11574,Daisy Eagan
11575,Daniel B. Pollack
11576,Sebastian Stan
11577,Nina Arianda
11578,Shanyn Leigh
11579,Francisco Rabal
11580,Fatima Ptacek
11581,Padraic Delaney
11582,Gavin McLeod
11583,Jessica Par
11584,Frank Qutuq Irelan
11585,Sarah Lancaster
11586,Rebecca Da Costa
11587,Matthew-Lee Erlbach
11588,David Call
11589,Bob Byington
11590,Colby Trichell
11591,Nickolai Stoilov
11592,Yahya Abdul Mahteen II
11593,Ray McKinnon
11594,Will Brittain
11595,Brbara Lennie
11596,Aida Folch
11597,Deja Kreutzberg
11598,Rachael Stirling
11599,Edouard Bamporiki
11600,Terry David Mulligan
11601,Kent Smith
11602,Kane Picoy
11603,Boyd Kestner
11604,Lou Roy-Lecollinet
11605,Ash Stymest
11606,Jeff James
11607,Ruth Bradley
11608,Julin
11609,Annie Galipeau
11610,Nobuyuki Katsube
11611,Cho Min-soo
11612,Dean Stapleton
11613,Jakob Salvati
11614,Renee Jewell
11615,Elle Peterson
11616,Sid Veda
11617,Chandler Canterbury
11618,Amber Marie Bollinger
11619,Mark Rylance
11620,Jessica Hynes
11621,Steve Coit
11622,Danny Nussbaum
11623,Melonie Diaz
11624,Hiep Thi Le
11625,Ashlynn Yennie
11626,Woodwyn Koons
11627,Mary Mara
11628,Ali Fazal
11629,Sren Malling
11630,Sabrina Ouazani
11631,Valarie Walker
11632,Shelly Cole
11633,Aaron Abrams
11634,Johanna Tschig
11635,Randall Batinkoff
11636,Shiri Appleby
11637,Adam Rothenberg
11638,Nabil Saleh
11639,Fyvush Finkel
11640,Dennis Franz
11641,Ibrahim Celikkol
11642,Susan Mitchell
11643,Shannen Fields
11644,Juliette Darche
11645,Severine Caneele
11646,Ko Yin Saw Ri
11647,John Hoyt
11648,Johnny Harris
11649,Alina Vargas
11650,Nathan Crooker
11651,Sam Louwyck
11652,Tygh Runyan
11653,Ashley Benson
11654,Kate Siegel
11655,Joe Seneca
11656,Isabella Blake-Thomas
11657,Parker Sevak
11658,Alba Rohrwacher
11659,Jesse Plemons
11660,Delphine Chaneac
11661,Amy Jo Johnson
11662,Kimberly Russell
11663,Florence Pernel
11664,Amber Rubarth
11665,Harry Dodge
11666,Irma P. Hall
11667,Elizabeth Berkley
11668,Bee Vang
11669,Logan Huffman
11670,Dreama Walker
11671,Shalom Harlow
11672,Megan Peta Hill
11673,Matt Doyle
11674,Patrick Bauchau
11675,John Doman
11676,Brandy Schaefer
11677,Ty Hickson
11678,Norman Eshley
11679,Bharati Achrekar
11680,Phoeung Kompheak
11681,Kari Matchett
11682,Amber Benson
11683,Lou de Lage
11684,Eric Matheny
11685,Clif Prowse
11686,Will Barratt
11687,Maritza Santiago Hernandez
11688,Carolyn Marz
11689,Scot Williams
11690,Leo Fitzpatrick
11691,Owen Williams (XVIII)
11692,Clark Johnson
11693,Patricia Richardson
11694,Isabelle Blais
11695,Hannah Gross
11696,Caroline Luft
11697,Dylan McTee
11698,Tony Revolori
11699,Goran Kostic
11700,Ryan Guzman
11701,Julian Parker (III)
11702,Pascal Elb
11703,Natalie Paul
11704,Reynaldo Rosales
11705,Pernell Walker
11706,Daniel Botelho
11707,Sean Dulake
11708,Kim Sang-joong
11709,Stephen Tyrone Williams
11710,Olivier Martinez
11711,Aisling O'Sullivan
11712,Lucie Lucas
11713,Barbara Williams
11714,Blythe Auffarth
11715,Jeremy Chabriel
11716,Nick Jonas
11717,Tawny Cypress
11718,Ana Claudia Talancn
11719,Jicky Schnee
11720,Brett Dier
11721,Benn Northover
11722,Joleen Lutz
11723,Waad Mohammed
11724,Alison Routledge
11725,Grant  Bowler
11726,Erin Bethea
11727,Crystal Allen
11728,Tristan Lake Leabu
11729,Carrie Snodgress
11730,Yvonne Elliman
11731,Susanne Benton
11732,Colt Prattes
11733,Blr Hinriksson
11734,Jann Wenner
11735,Geoffrey Wigdor
11736,J.P. Davis
11737,Jacob Kristian Ingle
11738,Benny Safdie
11739,Vasily Shetvtsov
11740,Lukas Nelson
11741,James Faulkner
11742,Halston Sage
11743,Cline Sallette
11744,Paget Brewster
11745,Oliver James
11746,Elizabeth Tulloch
11747,John Savage
11748,Rahul Bose
11749,Bernie Hodges
11750,Margarita Levieva
11751,Madeline Weinstein
11752,R. Lee Ermey
11753,Marlene Rhein
11754,Eric Deulen
11755,John Earl Jelks
11756,Sinead Matthews
11757,Jill Scott
11758,Claire Holt
11759,Jerome Benton
11760,Niquana Clark
11761,Jelena Stupljanin
11762,Claudia Karvan
11763,Razaaq Adoti
11764,Nikos Gelia
11765,Madison Lintz
11766,Lucy Griffiths (II)
11767,Gisela Fackelday
11768,Elimu Nelson
11769,Shelley Winters
11770,Karen Abercrombie
11771,Julia Sarah Stone
11772,Gracie Bednarczyk
11773,Geetanjali Kulkarni
11774,James Davidson
11775,Valeria Cotto
11776,Danny Groenland
11777,Atossa Leoni
11778,Adriana Paz
11779,Meg Tilly
11780,Charlene Amoia
11781,Rodrigo De la Serna
11782,Karthikeyan Saran
11783,Sam Keeley
11784,Christian Maelen
11785,Maia Morgenstern
11786,Jeris Poindexter
11787,Reymonde Amsellem
11788,Meredith Baxter
11789,Richard Beymer
11790,Dina Brooks
11791,Fay Masterson
11792,Hidetoshi Nishijima
11793,Yu Jun-sang
11794,Malcolm Mays
11795,Neimah Djourabchi
11796,John Diehl
11797,Melkar Muallem
11798,Maury Sterling
11799,Mary Thornton
11800,Jane Halleran
11801,Sapphire Boyce
11802,Avi Shnaidman
11803,Simone Baker
11804,Arinz Kene
11805,Bertil Guve
11806,Lisa Gay Hamilton
11807,Ty Randolph
11808,David Proval
11809,Mark McKinney
11810,Grace Fulton
11811,Bob Pitchlynn
11812,Robin Weigert
11813,Sophia Walker
11814,Kamel Abdeli
11815,Michael Smiley
11816,Alva Rogers
11817,Daniel Huttlestone
11818,Rachel Brosnahan
11819,Hamidrez Javdan
11820,Frank Lovejoy
11821,Mario Joyner
11822,Trevor Horn
11823,Nadine Marshall
11824,Guri Alfi
11825,Roma Downey
11826,Christelle Prot
11827,Justin Tensen
11828,Laurent Stocker
11829,Frank Wolff
11830,Drew Fuller
11831,Han Hyo-joo
11832,Esteban Masturini
11833,Jackie Torres
11834,Noah Segan
11835,David Sullivan
11836,Frances Dee
11837,Rodney Chester
11838,Tony Cerevi
11839,Bruce Myles
11840,Candy Clark
11841,Mark Kassen
11842,Eliza Coupe
11843,Michael Galante
11844,Wendell Pierce
11845,Michael Louden
11846,Sascha Alexander Gersak
11847,Tracey 'Tre' Armstrong
11848,John Rothman
11849,Liam Gillick
11850,Samantha Ferris
11851,Diana Scarwid
11852,Michal Bat Sheva Rand
11853,Sonja Sohn
11854,Ali Humiston
11855,Jan Rubes
11856,Kumiko Aso
11857,Misha Collins
11858,Julia Jones
11859,Kiara Advani
11860,Mahmud Shalaby
11861,Alyson Stoner
11862,Alexis Neblett
11863,Byron Keith Minns
11864,Janel Parrish
11865,Douglas Henshall
11866,Sam Sorbo
11867,Genesis Rodriguez
11868,Terrylene
11869,Afrika Bambaataa
11870,Ma Chih-hsiang
11871,Paul Blackthorne
11872,Jonathan Lambert
11873,Carmina Villaroel
11874,Jean Brooks
11875,Thomas Bo Larsen
11876,Michael Ontkean
11877,Archie Alemania
11878,Desiree Garcia
11879,Caroline Williams
11880,Ellen Drew
11881,Marimar Vega
11882,Vinny Curran
11883,Manuela Martelli
11884,Alexa Havins
11885,Miriam Hopkins
11886,Jennifer O'Neill
11887,Palmer Williams Jr.
11888,Wyclef Jean
11889,Jonas Strand Gravli
11890,Jack Scanlon
11891,Juliette Gosselin
11892,Barbara West
11893,Luke Ganalon
11894,Beth Lacke
11895,Margot Bingham
11896,Dick Latessa
11897,Jason Barry
11898,Ola Rapace
11899,Austin Vickers
11900,Robert Prosky
11901,Lloyd Owen
11902,Ella Rumpf
11903,Fritz Weaver
11904,Patrick Brice
11905,Stacey Danger
11906,Jason Alan Smith
11907,Joshua Mikel
11908,Todd Allen
11909,Aaron Staton
11910,Micah Sloat
11911,Antonia Campbell-Hughes
11912,Roger Edwards
11913,Christine Spencer
11914,Caroline Neron
11915,Shay Astar
11916,Barbara Shelley
11917,Haley Joel
11918,Stacey Nelkin
11919,Philip Coolidge
11920,Jessica Stroup
11921,Paul Logan
11922,Corey Eid
11923,Alena von Stroheim
11924,Christopher Ford
11925,Angus Sampson
11926,John Calvin
11927,Melanie Kinnaman
11928,Collin Bernsen
11929,Debbie Rochon
11930,Maria Olsen
11931,Daria Nicolidi
11932,Suzanne Snyder
11933,Lorraine De Selle
11934,Tara Spencer-Nairn
11935,Nicky Guadagni
11936,Kathleen Munroe
11937,Brando Eaton
11938,Coolio
11939,Kelly Piper
11940,David Paetkau
11941,Eli Roth
11942,Leanne Lapp
11943,Callie Hernandez
11944,Courtney Ford
11945,Robert Vito
11946,Joshua Close
11947,Tony Barry
11948,James Cossins
11949,Lisa Wilcox
11950,Adam Trese
11951,Victoria Broom
11952,Calvin Reeder
11953,Laura Allen
11954,Fred Gwynne
11955,T. Ryder Smith
11956,Shaun Dooley
11957,Ann Turkel
11958,Kelly Wolf
11959,Sebastian Cabot
11960,James Tupper
11961,Ruth Reynolds
11962,Brandy Norwood
11963,Sonja Smits
11964,Emily Perkins
11965,R. Brandon Johnson
11966,Sean Bridgers
11967,Brendan Fehr
11968,Jessica Ellerby
11969,Juliet Landau
11970,Nicholas Wilder
11971,Diana Pealver
11972,Cosmina Stratan
11973,Holly Fields
11974,Tracy Griffith
11975,Ian Hardin
11976,A.C. Peterson
11977,Peter Outerbridge
11978,Marta Etura
11979,Kevin Gage
11980,Kristen Bush
11981,Will Estes
11982,Robin Stille
11983,Joseph Lawrence
11984,Perry Bullington
11985,Maren Pedersen
11986,Dido Miles
11987,Eric Osborne
11988,A.J. Cook
11989,Jenny Wright
11990,Lexa Doig
11991,Aaron Mirtes
11992,Jewel Staite
11993,Liane Alexandra Curtis
11994,Justin Bruening
11995,Bill Moseley
11996,Blythe Metz
11997,Will Rogers (IV)
11998,Robin Sydney
11999,Diane Mahree
12000,Kane
12001,Bruce Ramsay
12002,Christopher Goutman
12003,Jameson Parker
12004,Catherine Lacey
12005,Emma Caulfield
12006,Sarah Berry
12007,Reine Swart
12008,Richard O'Brien
12009,Deborah Foreman
12010,Lori Nelson
12011,Gordon MacDonald
12012,Tom Wontner
12013,Jonathan Breck
12014,Pfeifer Brown
12015,Rona De Ricci
12016,Brit Shaw
12017,Sterling Jerins
12018,Traci Lords
12019,Kari Wuhrer
12020,Pit Bukowski
12021,Patrick Macnee
12022,John Franklin
12023,Katie Walder
12024,Tyra Banks
12025,Jennifer C. Cooke
12026,Danny Barclay
12027,Corneliu Ulici
12028,Juan Riedinger
12029,Piercey Dalton
12030,John Stockwell
12031,Jessica Collins
12032,Joe Silver
12033,Lori Hallier
12034,Paul Scherrer
12035,Kenneth Welsh
12036,Wilson Hand
12037,Anita Briem
12038,Kara Wai
12039,Chris Allport
12040,Alakina Mann
12041,Eileen Davidson
12042,Kerem Bursin
12043,Roger Perry
12044,R.G. Armstrong
12045,Randy Stuart
12046,Brock Vincent Kelly
12047,Juliet Rylance
12048,Joe Absolom
12049,Ward Horton
12050,Kimberley Nixon
12051,Joe Torry
12052,Aurlien Wiik
12053,Andrew Prine
12054,Nicole Picard
12055,Christa Denton
12056,Lauren Elise
12057,Alexis Arquette
12058,Sianoa Smit-McPhee
12059,Anessa Ramsey
12060,Faye Grant
12061,Michelle Ang
12062,Isabelle Allen
12063,Samantha Isler
12064,Krew Boylan
12065,Amelia Cooke
12066,Josie Maran
12067,Josh Cooke
12068,Dave Levine
12069,Gordon Kennedy
12070,Holly Marie Combs
12071,Steve Marshall
12072,Suzan Crowley
12073,Margaret Johnson
12074,Max Rose
12075,Samantha Hill
12076,Kerrie Keane
12077,Terry Chen
12078,Dan Caudill
12079,Kristen Ritter
12080,Danny Pintauro
12081,Peter Blankenstein
12082,Jensen Daggett
12083,Anthony Starke
12084,Gabriel Bateman
12085,Arash Marandi
12086,Lilyan Chauvin
12087,Andrew Sensenig
12088,Jrgen Prochnow
12089,Kelly Rowan
12090,Justin Benson
12091,Cooper Huckabee
12092,Dominic Sherwood
12093,Briony Behets
12094,Kimberly Beck
12095,Dwier Brown
12096,Eddie McGee
12097,Angela Goethals
12098,Ralph Ineson
12099,Frank Blank
12100,Jemima Kirke
12101,Alexandra Chando
12102,Deborah Kara Unger
12103,Alberta Watson
12104,Perrey Reeves
12105,Gina Philips
12106,Sara Malakul Lane
12107,Bao Son Tran
12108,Claudia Lee
12109,Cosimo Fusco
12110,Tracey Griffith
12111,Clare Higgins
12112,Kelsy Abbott
12113,Annika Marks
12114,Sarah Baldwin
12115,David Mersault
12116,Jesse Moss
12117,Moses Jacob Storm
12118,Tristen Skyler
12119,Len Cariou
12120,Patrick Flueger
12121,Steve Harris
12122,Virginia Newcomb
12123,Patch Mackenzie
12124,David Banks (III)
12125,Eddie Fernandez
12126,Brianna Brown
12127,Jon D. LeMay
12128,Felissa Rose
12129,Bryce Johnson
12130,Lisa Zane
12131,Andrs Velencoso
12132,Dylan Neal
12133,Elizabeth Gillies
12134,Claudie Blakley
12135,Tonya Crowe
12136,Sacha Dhawan
12137,Gia Mantegna
12138,Emma Adler
12139,Stephan Enquist
12140,Raymond Young
12141,Rich McDonald
12142,Grant Masters
12143,James Landry Hbert
12144,Alex Vincent
12145,Justin Welborn
12146,Stan Kirsch
12147,Catherine Corcoran
12148,Ben Wiggins
12149,Fiona Dourif
12150,Meg Foster
12151,Laura Caro
12152,Morgan McClellan
12153,Mark Steger
12154,Mariah Delfino
12155,Whitney Moore
12156,Mel Raido
12157,J. Trevor Edmond
12158,Jack Roberts
12159,Chloe Csengery
12160,Gabriela Marcinkova
12161,Theo Trebs
12162,Renee Estevez
12163,Ramona Midgett
12164,Michael Reed
12165,Michele Soavi
12166,Kevin J. O'Connor
12167,Cassidy Freeman
12168,Alex Reid
12169,Prince David Oseia
12170,Lex Scott Davis
12171,Ed Oxenbould
12172,Eva Allan
12173,Caitlin O'Heaney
12174,Lindy Booth
12175,John Pankow
12176,Oliver Hudson
12177,Rutanya Alda
12178,Blair Brown
12179,Tor Johnson
12180,Bobby Jacoby
12181,Kim Delaney
12182,Scott Cleverdon
12183,Bianca Malinowski
12184,Ken Arnold
12185,Javier Botet
12186,Lucien Laviscount
12187,Michael C. Williams
12188,Jesse Hutch
12189,Robert Belushi
12190,Dan Yeager
12191,Daniel Gillies
12192,Matthew Daddario
12193,Karan Soni
12194,Hiroyuki Kawase
12195,Jamison Newlander
12196,Sergio Jones
12197,Kathryn Newton
12198,Charles Powell
12199,Liana Liberato
12200,Ciaran Flynn
12201,Anja Savcic
12202,Jos Coronado
12203,Adam Shapiro
12204,Ruth Hussey
12205,Matt Bettinelli-Olpin
12206,Andrea Whitburn
12207,Francesca Ciardi
12208,Carla Greene
12209,Linda Hoffman
12210,Andrew Dunbar
12211,Lauren German
12212,Ye-Won Mun
12213,Tyler Posey
12214,Matt Stokoe
12215,John Gatins
12216,Zazie Beetz
12217,Katie Savoy
12218,Jackson Davis
12219,Chuk Iwuji
12220,Niall Bruton
12221,John Kerr (II)
12222,Mungo McKay
12223,Robert Lansing
12224,David Pledger
12225,Marcella Plunkett
12226,Elize DuToit
12227,David Anders
12228,Cody Ray Thompson
12229,Nadia Hilker
12230,Mai Zetterling
12231,Tait Fletcher
12232,Dana Kimmell
12233,Lindsey Shaw
12234,Johnny Lewis
12235,Richard Speight Jr
12236,Chloe Bridges
12237,Jeff East
12238,Ian McCulloch
12239,James Karen
12240,Rachel Shelley
12241,Drew Harwood
12242,Ellie Cornell
12243,Jennifer Armour
12244,Paulo Costanzo
12245,Ray Park
12246,John Travers
12247,Matt Winston
12248,Alan Badel
12249,Krista Ayne
12250,Sarah Habel
12251,Doug Hutchison
12252,Guy Rolfe
12253,Dennis Miller
12254,Sean McCabe
12255,Katheryn Winnick
12256,Chris Mulkey
12257,Angus Sutherland
12258,Luciana Paluzzi
12259,Ebon Moss-Bachrach
12260,Chelsey Crisp
12261,Phoebe Fox
12262,Jeff Branson
12263,Nora Arnezeder
12264,John Furey
12265,Ed Quinn
12266,Sally Ann Howes
12267,Anjul Nigam
12268,Wilmer Valderrama
12269,Eartha Kitt
12270,Maia Mitchell
12271,Elizabeth Earl
12272,Darren Doane
12273,Steve Whitmire
12274,Cole Evan Weiss
12275,Zo Wanamaker
12276,Tommy Sands
12277,Shirley Douglas
12278,Danny Woodburn
12279,Hatty Jones
12280,Janine Turner
12281,Emma de Caunes
12282,Joey Simmrin
12283,Hayley Miller
12284,Grey DeLisle
12285,Lonny Price
12286,Gailard Sartain
12287,Sam Vlahos
12288,Timothy Busfield
12289,Ron K. James
12290,Brian Comrie
12291,Norman D. Golden II
12292,Elaine Hendrix
12293,Kyla Pratt
12294,Kevin Jubinville
12295,Jennifer Esposito
12296,Barret Oliver
12297,Ryan Alosio
12298,Patricia Tallman
12299,Hanna Hall
12300,Eamon Farren
12301,Jaye Davidson
12302,Sian Breckin
12303,Joshua Rush
12304,Shaun Sipos
