movie_id,actor_id
1202,7182
12020,10494
12020,15995
12020,21507
12020,27096
12020,32805
12020,464
12021,10495
12021,15996
12021,21508
12021,4681
12022,10496
12022,15997
12022,21509
12022,27097
12022,32806
12022,4682
12023,10497
12023,15998
12023,21510
12023,27098
12023,32807
12023,4683
12024,10372
12024,11941
12024,21511
12024,4684
12024,5458
12024,9
12028,10498
12028,15999
12028,21512
12028,27099
12028,32808
12028,4685
12029,10499
12029,16000
12029,21513
12029,27100
12029,32809
12029,4686
1203,18279
1203,23853
1203,29516
1203,3507
1203,510
1203,7183
12030,1594
12031,10500
12031,10601
12031,21514
12031,27101
12031,32810
12031,4687
12034,10501
12034,16001
12034,21515
12034,27102
12034,2894
12034,32811
12035,16002
12035,27103
12035,3114
12035,4380
12035,4688
12035,9266
12037,10502
12037,16003
12037,21516
12037,27104
12037,32812
12037,4689
12038,10503
12038,1090
12038,21517
12038,32813
12038,4544
12038,4616
12039,10153
12039,10504
12039,1425
12039,16004
12039,32814
12039,4442
1204,1074
1204,144
1204,2072
1204,21938
1204,23647
1204,3314
1204,34770
1204,456
1204,595
1204,5979
1204,9499
1204,993
12041,10505
12041,14534
12041,16005
12041,21518
12041,32815
12041,4690
12042,16006
12042,21519
12042,2689
12042,27105
12042,2864
12042,4691
12043,10506
12043,16007
12043,4692
12044,10507
12044,16008
12044,21520
12044,27106
12044,32816
12044,4693
12045,4694
12046,21521
12046,2176
12046,27107
12046,27321
12046,4278
12046,4800
12047,10508
12047,16009
12047,21522
12047,4695
12048,16010
12048,21523
12048,27108
12048,32817
12048,5159
12048,652
1205,12548
1205,12778
1205,15323
1205,17126
1205,3259
1205,768
12050,4696
12055,1141
12055,5407
12057,10510
12057,21525
12057,27110
12057,32819
12057,4698
12057,5962
12058,16012
12058,21526
12058,27111
12058,32820
12058,4261
12058,4699
12059,16013
12059,16514
12059,2617
12059,346
12059,5571
12059,668
1206,1108
1206,1177
1206,22433
1206,2737
1206,5913
1206,769
12062,4700
12063,10511
12063,21527
12063,2571
12063,27112
12063,2823
12063,32821
12065,15695
12065,1624
12065,3187
12065,32822
12065,520
12065,549
12067,1420
12067,1600
12067,1643
12067,21
12067,4050
12067,572
12067,6775
12067,715
12067,741
12067,915
12067,944
12067,988
12068,10512
12068,16014
12068,21528
12068,27113
12068,2834
12068,4701
12069,10513
12069,16015
12069,21529
12069,27114
12069,32823
12069,4702
1207,29517
1207,306
1207,474
1207,5748
1207,6158
1207,770
12070,1031
12070,4722
12070,547
12070,672
12070,7029
12070,779
12071,16016
12071,1624
12071,27115
12071,32824
12071,4244
12071,4703
12072,10514
12072,16017
12072,21530
12072,27116
12072,4704
12073,4705
12075,16018
12075,195
12075,21531
12075,27117
12075,32825
12075,4706
12077,10515
12077,16019
12077,21532
12077,27118
12077,4707
12078,10516
12078,16020
12078,27119
12078,32826
12078,4374
12078,4708
12079,159
12079,16021
12079,4709
1208,1110
1208,232
1208,328
1208,5291
1208,6
1208,829
12080,10139
12080,16022
12080,21533
12080,27120
12080,32827
12080,4710
12081,14
12081,16023
12081,5260
12082,10517
12082,16024
12082,21534
12082,27000
12082,27121
12082,4711
12083,10518
12083,16025
12083,21535
12083,27122
12083,31755
12083,4712
12084,10519
12084,1406
12084,16026
12084,21536
12084,32828
12084,4713
12085,14881
12085,16027
12085,21537
12085,27123
12085,4714
12085,636
12086,10376
12086,10520
12086,21538
12086,27124
12086,312
12086,32829
12087,10521
12087,16028
12087,21539
12087,4715
12088,10522
12088,16029
12088,21540
12088,27125
12088,32830
12088,4716
12089,4717
1209,1436
1209,154
1209,18280
1209,640
1209,7033
1209,7184
12090,10523
12090,4718
12092,10524
12092,16030
12092,16172
12092,21541
12092,27126
12092,4719
12093,10155
12093,10525
12093,16031
12093,21542
12093,4291
12093,4720
12095,10526
12095,16032
12095,21543
12095,27127
12095,32831
12095,4721
12096,10527
12096,16033
12096,21544
12096,27128
12096,32832
12096,4722
12097,2048
12097,21545
12097,23
12097,3398
12097,4106
12097,537
12098,10528
12098,16034
12098,4723
12099,158
12099,15916
12099,2176
12099,4724
12099,9
12099,98
121,108
121,1107
121,1575
121,1754
121,6704
121,6782
1210,11243
1210,12773
1210,15412
1210,396
1210,544
1210,9345
12100,10233
12100,10835
12100,16035
12100,21546
12100,32833
12100,4725
12102,10529
12102,16036
12102,21547
12102,27129
12102,32834
12102,4726
12103,10530
12103,16037
12103,21548
12103,27130
12103,32835
12103,4727
12104,4728
12105,2480
12105,3480
12105,4729
12105,5286
12106,16038
12106,21549
12106,27131
12106,32836
12106,4730
12107,10272
12107,10531
12107,21550
12107,27132
12107,4421
12107,4731
12109,10532
12109,16039
12109,21551
12109,27133
12109,32837
12109,4732
1211,12774
1211,23854
1211,2784
1211,29518
1211,7079
1211,771
12110,158
12110,21552
12110,27134
12110,32838
12110,4733
12110,912
12111,10533
12111,16040
12111,21553
12111,27135
12111,32839
12111,4734
12112,10534
12112,16041
12112,21554
12112,27136
12112,32840
12112,4735
12115,10535
12115,16042
12115,21555
12115,27137
12115,4258
12115,4736
12118,16043
12118,21556
12118,27138
12118,4737
12119,16044
12119,27139
12119,32841
12119,4200
12119,4369
12119,4738
1212,10510
1212,1226
1212,182
1212,19
1212,20476
1212,337
1212,3598
1212,429
1212,5657
1212,648
1212,654
1212,9691
12120,10180
12120,10286
12120,10536
12120,16045
12120,4739
12120,4923
12122,10537
12122,15655
12122,16046
12122,21557
12122,4740
12126,10165
12126,10538
12126,13456
12126,16047
12126,27140
12126,4741
12127,10539
12127,16048
12127,21558
12127,32842
12127,4742
12128,10540
12128,16049
12128,21559
12128,27141
12128,32843
12128,4743
1213,12775
1213,16465
1213,17400
1213,29336
1213,677
1213,7185
12130,10541
12130,16050
12130,16693
12130,4137
12130,4424
12130,5220
12132,10112
12132,10280
12132,21502
12132,4744
12132,5457
12132,687
12133,10542
12133,16051
12133,21560
12133,27142
12133,32844
12133,4745
12135,10543
12135,4746
12137,10544
12137,16052
12137,21561
12137,27143
12137,32845
12137,4747
12139,10545
12139,16053
12139,21562
12139,27144
12139,4130
1214,12776
1214,18281
1214,23855
1214,29519
1214,7186
1214,772
12140,470
12141,10546
12141,16054
12141,21563
12141,27145
12141,4748
12143,10547
12143,16055
12143,21564
12143,27146
12143,32846
12143,4749
12144,10548
12144,16056
12144,21565
12144,4750
12145,10549
12145,16057
12145,21566
12145,27147
12145,32847
12145,4751
12146,21567
12146,4752
12146,5117
12146,5160
12146,538
12147,10550
12147,16058
12147,21568
12147,27148
12147,32848
12147,4753
12148,10551
12148,16059
12148,27149
12148,32849
12148,4754
12148,908
12149,10552
12149,16060
12149,21569
12149,2391
12149,27150
12149,32850
1215,1578
1215,18282
1215,23856
1215,340
1215,7755
1215,806
12151,4755
12152,16061
12152,32851
12152,4050
12152,4756
12153,10553
12153,16062
12153,21570
12153,27151
12153,32852
12153,4757
12155,10554
12155,16063
12155,21571
12155,27152
12155,32853
12155,4758
12156,10252
12156,10555
12156,21572
12156,4427
12156,4611
12156,4759
12157,10556
12157,10792
12157,21573
12157,27153
12157,32854
12157,4760
12158,1274
12158,15361
12158,2927
12158,32855
12158,4761
12158,617
12159,4762
1216,13191
1216,16991
1216,19
1216,5
1216,6506
1216,773
12162,10557
12162,16064
12162,21574
12162,27154
12162,32856
12162,4763
12163,10558
12163,16065
12163,21575
12163,27155
12163,32857
12163,3760
12164,10559
12164,16066
12164,21576
12164,27156
12164,32858
12164,4764
12165,10560
12165,16067
12165,21577
12165,27157
12165,32859
12165,4765
12166,10561
12166,16068
12166,21578
12166,27158
12166,32860
12166,4766
12168,10372
12168,10484
12168,10562
12168,21579
12168,32861
12168,620
12169,10563
12169,27026
12169,27159
12169,4264
12169,4767
12169,4924
1217,1208
1217,12777
1217,14755
1217,14917
1217,275
1217,9081
12170,16069
12170,27160
12170,32862
12170,3665
12170,4768
12170,8083
12172,4769
12173,158
12173,21580
12173,4383
12173,4869
12174,10564
12174,21581
12174,27161
12174,32863
12174,4310
12174,4770
12175,10565
12175,16070
12175,21582
12175,27162
12175,4771
12176,10566
12176,16071
12176,21583
12176,27163
12176,32864
12176,4772
12177,10567
12177,16072
12177,16634
12177,27164
12177,32865
12177,4773
12179,10568
12179,16073
12179,21584
12179,268
12179,27165
12179,32866
1218,11576
1218,151
1218,340
1218,4108
1218,42
1218,663
12180,10569
12180,16074
12180,21585
12180,27166
12180,32867
12180,4774
12181,2075
12181,21586
12181,27167
12181,3187
12181,4921
12182,4775
12183,10570
12183,16075
12183,21587
12183,32868
12183,4750
12183,4776
12185,10571
12185,16076
12185,21588
12185,4777
12186,10572
12186,545
12187,10573
12187,10767
12187,21589
12187,27168
12187,32869
12187,4778
12188,16077
12188,21590
12188,268
12188,27169
12188,32870
12188,4779
12189,10574
12189,1314
12189,15679
12189,16078
12189,16155
12189,4780
1219,11717
1219,13909
1219,19405
1219,1941
1219,20662
1219,2241
1219,22725
1219,24985
1219,2819
1219,28321
1219,29520
1219,30649
1219,3620
1219,496
1219,6052
1219,7187
1219,736
1219,774
12191,10575
12191,16079
12191,21591
12191,27170
12191,32871
12191,4781
12192,15730
12192,32872
12192,429
12192,450
12192,4782
12192,779
12193,10576
12193,16080
12193,21592
12193,27171
12193,32873
12193,4783
12194,90
12196,4550
12197,16081
12197,2461
12197,27172
12197,4430
12197,4784
12198,10577
12198,21593
12198,4785
12199,10578
12199,13724
12199,16082
12199,21594
12199,32874
12199,4786
122,109
122,1663
122,1767
122,3009
122,4132
122,9081
1220,2005
1220,2596
1220,2681
1220,3735
1220,3991
1220,775
12200,10579
12200,16083
12200,21595
12200,27173
12200,32875
12200,4787
12201,10580
12201,16084
12201,21596
12201,27174
12201,32876
12201,4788
12202,10581
12202,16085
12202,21597
12202,32877
12202,4023
12202,4789
12204,10582
12204,16086
12204,4790
12206,4791
12207,10583
12207,16087
12207,21598
12207,27175
12207,32878
12207,4792
12209,16088
12209,4793
1221,1018
1221,1050
1221,18283
1221,22977
1221,29521
1221,3503
1221,3686
1221,43
1221,5714
1221,7087
1221,780
1221,925
12211,10584
12211,16089
12211,21599
12211,27176
12211,32879
12211,4794
12213,10585
12213,16090
12213,19544
12213,27177
12213,32649
12213,4795
12215,10586
12215,16091
12215,21469
12215,27178
12215,32880
12215,4796
12216,10587
12216,15668
12216,21600
12216,26323
12216,32881
12216,4797
12217,10588
12217,16092
12217,27179
12217,32882
12217,4798
12217,9897
1222,12778
1222,15080
1222,1555
1222,18284
1222,20935
1222,21
1222,26532
1222,29522
1222,3407
1222,369
1222,495
1222,776
12220,10589
12220,16093
12220,27180
12220,32883
12220,4552
12220,4799
12222,10590
12222,16094
12222,4800
12223,10591
12223,16095
12223,4801
12223,877
12225,1734
12225,32884
12225,399
12225,6805
12225,783
12225,931
12229,10592
12229,16096
12229,21601
12229,27181
12229,32885
12229,4802
1223,12779
1223,1643
1223,171
1223,1985
1223,2595
1223,2699
1223,3099
1223,326
1223,5505
1223,6550
1223,777
1223,880
12230,4803
12231,10593
12231,16097
12231,21602
12231,27182
12231,4804
12232,4805
12233,10594
12233,16098
12233,21603
12233,27183
12233,32886
12233,4806
12234,10595
12234,16099
12234,21604
12234,4807
12235,4808
12236,10535
12236,1539
12236,1703
12236,4158
12236,8578
12236,9465
12237,16100
12237,23325
12237,31956
12237,3595
12237,4809
12237,7381
12238,10596
12238,27184
12238,4775
12238,4810
12238,563
12238,7818
1224,12780
1224,18285
1224,29523
1224,511
1224,7188
1224,778
12240,1736
12241,10597
12241,16101
12241,4811
12242,10598
12242,16102
12242,21605
12242,27185
12242,4812
12243,10599
12243,16103
12243,21606
12243,27186
12243,32887
12243,4813
12245,10600
12245,21607
12245,4120
12245,4571
12245,4814
12245,7883
12246,10601
12246,16104
12246,21208
12246,21460
12246,27187
12246,4815
12248,123
12249,10602
12249,1434
12249,16105
12249,21608
12249,27188
12249,4816
1225,2133
1225,278
1225,368
1225,4147
1225,779
1225,996
12250,10603
12250,10795
12250,16106
12250,21609
12250,27189
12250,4817
12251,10604
12251,16107
12251,21610
12251,27190
12251,4818
12252,10605
12252,16108
12252,4819
12253,10606
12253,16109
12253,21611
12253,27191
12253,32888
12253,635
12254,10607
12254,16110
12254,21612
12254,27192
12254,32889
12254,4820
12257,10608
12257,16111
12257,21613
12257,27193
12257,4821
12258,10609
12258,4822
12259,4823
1226,13665
1226,139
1226,320
1226,491
1226,6950
1226,780
12260,10610
12260,15502
12260,21614
12260,27194
12260,32890
12260,4824
12261,10611
12261,16112
12261,21615
12261,27195
12261,32891
12261,4825
12263,10612
12263,15287
12263,16113
12263,27196
12263,32892
12263,4826
12267,10613
12267,16114
12267,21616
12267,4827
12268,10614
12268,16115
12268,21617
12268,27197
12268,32893
12268,4828
1227,12781
1227,346
1227,470
1227,7189
1227,96
1227,977
12270,10615
12270,16116
12270,195
12270,21618
12270,27198
12270,32894
12274,10616
12274,16117
12274,21619
12274,27199
12274,32895
12274,4829
12275,10617
12275,16118
12275,21620
12275,27200
12275,32896
12275,4830
12276,10618
12276,16119
12276,162
12276,21621
12276,27201
12276,32897
12277,10619
12277,16120
12277,21622
12277,27202
12277,32898
12277,4831
12278,1886
12279,10620
12279,16121
12279,21623
12279,27203
12279,32899
12279,4832
1228,12782
1228,18286
1228,23857
1228,29524
1228,7190
1228,781
12280,10501
12280,10621
12280,1354
12280,1821
12280,32900
12280,4833
12281,21624
12281,27204
12281,32901
12281,441
12281,4834
12281,5261
12282,10622
12282,16122
12282,21625
12282,27205
12282,32902
12282,4835
12283,10623
12283,16123
12283,21626
12283,27206
12283,32903
12283,4836
12285,10624
12285,16124
12285,21627
12285,27207
12285,32904
12285,470
12286,21628
12286,4236
12286,4446
12286,4629
1229,18287
1229,23858
1229,272
1229,4560
1229,6363
1229,7191
12290,10625
12290,16125
12290,4837
12291,10626
12291,10890
12291,16126
12291,27208
12291,32905
12291,568
12292,4838
12294,10627
12294,21629
12294,27209
12294,32906
12294,4839
12295,10628
12295,16127
12295,21630
12295,27210
12295,32907
12295,4840
12296,10629
12296,16128
12296,21631
12296,27211
12296,32908
12296,4841
12297,10630
12297,4842
12298,2699
12299,10631
12299,16129
12299,21632
12299,2391
12299,32909
12299,4843
123,110
123,18504
123,3564
123,377
123,4088
123,880
1230,10983
1230,2578
1230,29525
1230,3232
1230,782
1230,9476
12300,4844
12301,10632
12301,16130
12301,32910
12301,3520
12301,4244
12301,4845
12302,10633
12302,16131
12302,21633
12302,27212
12302,32911
12302,4846
12303,16132
12303,21634
12303,27109
12303,32912
12303,3603
12303,3834
12304,14935
12304,2454
12304,27213
12304,32913
12304,4347
12304,4847
12306,10634
12306,4848
12307,16133
12307,2049
12307,21635
12307,3778
12309,4849
1231,2628
1231,29526
1231,708
1231,7192
1231,7355
1231,9525
12310,10635
12310,4344
12312,10636
12312,16134
12312,21356
12312,27214
12312,32914
12312,4850
12313,10637
12313,16135
12313,21636
12313,27215
12313,32915
12313,4380
12314,10638
12314,16136
12314,21637
12314,27216
12314,4851
12316,10639
12316,16137
12316,21638
12316,27217
12316,32916
12316,4852
12317,4853
12319,16138
12319,21639
12319,2454
12319,27218
12319,32917
12319,4854
1232,12783
1232,1339
1232,18288
1232,23859
1232,29527
1232,43
12322,10640
12322,16139
12322,21640
12322,27219
12322,32918
12322,4855
12323,10641
12323,16140
12323,21641
12323,27220
12323,32919
12323,4856
12324,10642
12324,4857
12327,10643
12327,4858
12328,10644
12328,16141
12328,21642
12328,27221
12328,32827
12328,4859
12329,10645
12329,14814
12329,1578
12329,16142
12329,450
12329,544
1233,12784
1233,18289
1233,23860
1233,29528
1233,7193
1233,783
12330,10101
12330,10266
12330,123
12330,2226
12330,274
12330,4833
12331,10253
12331,16143
12331,21643
12331,32920
12331,4860
12331,7944
12333,10646
12333,16144
12333,21644
12333,27222
12333,4646
12333,4861
12334,10647
12334,16145
12334,21645
12334,27223
12334,32921
12334,4862
12336,2097
1234,1099
1234,18290
1234,307
1234,309
1234,397
1234,553
12341,10648
12341,4863
12343,10649
12343,16146
12343,21646
12343,27224
12343,32922
12343,4864
12344,10650
12344,15857
12344,16147
12344,21647
12344,27225
12344,4865
12345,10651
12345,16078
12345,16148
12345,32923
12345,454
12345,4866
12346,16149
12346,21648
12346,27226
12346,32924
12346,4867
12346,5057
12347,10280
12347,10652
12347,15461
12347,21040
12347,32925
12347,4868
12348,10653
12348,11079
12348,16150
12348,21649
12348,27227
12348,4869
12349,16151
12349,1624
12349,21650
12349,27228
12349,32926
1235,11747
1235,14934
1235,1643
1235,184
1235,2089
1235,9345
12353,10654
12353,16152
12353,21651
12353,27229
12353,32927
12353,4870
12356,27230
12356,32928
12356,4491
12356,4571
12356,4871
12356,4921
12357,10601
12357,1705
12357,2864
12357,2994
12357,389
12357,4872
12358,10655
12358,11452
12358,15401
12358,4873
12358,5625
12358,898
12359,4874
1236,2044
1236,23861
1236,29529
1236,312
1236,40
1236,7766
12360,10656
12360,16153
12360,21652
12360,27231
12360,30
12360,461
12361,10657
12361,16154
12361,21653
12361,27232
12361,32929
12361,3747
12363,10658
12363,16148
12363,16155
12363,21654
12363,27233
12363,4875
12364,4876
12366,4877
12367,10659
12367,16156
12367,4878
12368,10660
12368,16157
12368,21655
12368,2290
12368,32930
12368,4879
12369,4880
1237,1300
1237,5380
1237,590
1237,6054
1237,7194
1237,784
12370,10661
12370,16158
12370,21656
12370,27234
12370,32931
12370,4881
12371,10662
12371,4882
12372,10663
12372,16159
12372,27235
12372,2878
12372,32932
12372,416
12373,10664
12373,16160
12373,21657
12373,27236
12373,32933
12373,4883
12374,10665
12374,16161
12374,21658
12374,4884
12376,10666
12376,16162
12376,21659
12376,27237
12376,32934
12376,4885
12377,10667
12377,1624
12377,4068
12377,4427
12377,4491
12377,7917
12378,10668
12378,4886
12379,10669
12379,16163
12379,21660
12379,27238
12379,4887
1238,2174
1238,2490
1238,3427
1238,4676
1238,5822
1238,6
12381,10670
12381,16164
12381,21661
12381,27239
12381,32935
12381,4888
12385,10671
12385,123
12385,16165
12385,32936
12385,4298
12385,4889
12386,1624
12388,10672
12388,12650
12388,16166
12388,21662
12388,27240
12388,4890
12389,21663
12389,27241
12389,32937
12389,4871
12389,4891
12389,5515
1239,12566
1239,12712
1239,20337
1239,23797
1239,2986
1239,785
12390,10673
12390,16167
12390,21664
12390,27242
12390,32938
12390,4892
12391,10674
12391,16168
12391,4893
12392,10675
12392,16169
12392,21665
12392,27243
12392,4894
12393,10676
12393,16170
12393,21666
12393,27244
12393,32939
12393,4895
12395,10677
12395,16171
12395,27245
12395,32940
12395,4896
12396,10678
12396,4897
12397,10679
12397,16172
12397,21667
12397,27246
12397,32941
12397,3475
12398,11233
12398,16713
12398,22194
12398,27770
12398,33483
12398,4898
12398,5540
12399,10680
12399,15945
12399,16173
12399,27247
12399,32942
12399,4899
124,111
124,1902
124,219
124,3346
124,495
124,6812
1240,10596
1240,4258
1240,4775
1240,563
1240,7201
1240,7443
12400,10681
12400,16174
12400,21668
12400,27248
12400,32943
12400,4900
12401,10144
12401,10682
12401,16175
12401,21669
12401,32944
12401,4901
12403,706
12404,27249
12404,2745
12404,2875
12404,32945
12404,36
12404,4902
12405,10683
12405,16176
12405,21670
12405,27250
12405,32946
12405,4903
12407,10684
12407,16177
12407,21671
12407,27251
12407,32947
12407,4904
1241,12684
1241,12785
1241,14830
1241,20417
1241,7195
1241,786
12412,10685
12412,16178
12412,21672
12412,27252
12412,32948
12412,501
12416,4905
12417,10686
12417,16179
12417,21673
12417,27253
12417,32949
12417,4906
12419,10687
12419,16180
12419,21674
12419,27254
12419,32950
12419,4391
1242,1001
1242,148
1242,18291
1242,3259
1242,3908
1242,787
12422,4907
12424,10368
12424,23
12425,10688
12425,16181
12425,21675
12425,27255
12425,32951
12425,4908
12427,11716
12427,1583
12427,15900
12427,18997
12427,4909
12427,9988
12428,10689
12428,16182
12428,21676
12428,27256
12428,32952
12428,4910
12429,10690
12429,16183
12429,4911
1243,12786
1243,23862
1243,29530
1243,7196
1243,7685
1243,788
12430,10691
12430,21677
12430,27257
12430,32953
12430,4912
12430,6
12432,14923
12432,1599
12432,1710
12432,3054
12432,3073
12432,555
12433,4913
12434,10692
12434,4914
12435,10693
12435,16184
12435,1913
12436,10694
12436,16185
12436,21678
12436,27258
12436,32954
12436,4915
12437,10695
12437,16186
12437,21679
12437,27259
12437,32955
12437,4916
12438,10696
12438,16187
12438,21680
12438,27260
12438,32956
12438,4917
12439,10697
12439,16188
12439,21681
12439,27261
12439,2870
12439,32957
1244,1351
1244,16819
1244,2119
1244,23863
1244,3089
1244,789
12442,10698
12442,205
12442,21682
12442,27262
12442,32958
12442,4193
12443,10699
12443,16189
12443,4918
12444,10256
12444,10700
12444,16190
12444,253
12444,4919
12444,668
12445,369
12446,10701
12446,16191
12446,21683
12446,27263
12446,32959
12446,4920
12447,10702
12447,16192
12447,4066
12448,10102
12448,10703
12448,21684
12448,27264
12448,4921
12448,5173
12449,1298
12449,21685
12449,26893
12449,32960
12449,3764
12449,5458
1245,10044
1245,18292
1245,29531
1245,4978
1245,7197
1245,790
12450,10704
12450,16193
12450,21686
12450,27265
12450,32961
12450,4922
12452,4228
12452,4923
12453,10705
12453,16194
12453,21687
12453,27266
12453,32962
12453,3909
12454,4050
12456,10706
12456,16195
12456,21502
12456,21688
12456,4246
12456,4924
12458,16196
12458,21689
12458,27267
12458,32963
12458,4925
12458,8556
12459,16197
12459,19243
12459,21690
12459,27268
12459,4926
1246,18293
1246,183
1246,206
1246,29532
1246,477
1246,7178
12460,10707
12460,10927
12460,16198
12460,4927
12460,5124
12462,2737
12462,6710
12463,10337
12463,10708
12463,1654
12463,268
12463,3844
12463,5759
12465,10709
12465,16199
12465,21691
12465,27269
12465,32964
12465,4928
12466,10075
12466,10710
12466,16200
12466,21692
12466,32965
12466,4929
12467,10711
12467,4930
12468,16201
12468,21693
12468,27270
12468,32966
12468,4869
12468,4931
12469,10712
12469,16202
12469,21694
12469,27271
12469,32967
12469,4932
1247,1539
1247,2110
1247,3065
1247,3715
1247,52
1247,5531
12471,10713
12471,21695
12471,27272
12471,32968
12471,408
12471,4211
12474,10714
12474,4933
12475,10601
12475,10715
12475,3537
12475,4934
12475,4948
12475,7823
12477,104
12478,10716
12478,16203
12478,21696
12478,27273
12478,4935
1248,1107
1248,12787
1248,130
1248,15175
1248,20495
1248,4415
12480,10717
12480,16204
12480,21697
12480,27274
12480,32969
12480,4936
12482,4937
12483,15709
12483,21698
12483,27275
12483,32970
12483,4938
12483,6459
12485,10718
12485,16205
12485,21699
12485,27276
12485,4939
12486,10719
12486,16206
12486,21700
12486,27277
12486,32971
12486,4940
12487,10720
12487,16207
12487,21701
12487,27278
12487,4941
12488,10721
12488,16208
12488,20365
12488,27279
12488,32972
12488,4942
12489,16209
12489,16341
12489,21702
12489,4760
12489,4943
1249,262
1249,3404
1249,5621
1249,6795
1249,69
1249,9550
12490,10722
12490,16210
12490,21703
12490,27280
12490,32973
12490,4944
12491,10723
12491,21704
12491,4703
12491,4945
12492,10724
12492,16211
12492,21705
12492,27281
12492,32974
12492,4946
12493,10725
12493,16212
12493,21706
12493,27282
12493,32975
12493,4947
12495,10726
12495,2642
12495,4934
12495,4948
12495,496
12495,585
12496,1279
12496,2801
12496,2881
12496,2978
12496,5416
12496,838
12497,10727
12497,16213
12497,21707
12497,27283
12497,32976
12497,3624
12498,4709
125,13749
125,2412
125,65
125,684
125,7161
125,9077
1250,132
1250,1926
1250,3401
1250,3698
1250,52
1250,768
12500,2927
12501,10728
12501,16214
12501,21708
12501,27284
12501,4949
12502,10280
12502,11869
12502,4950
12502,687
12502,8869
12502,895
12505,10729
12505,16215
12505,21709
12505,27285
12505,32977
12505,4951
1251,12788
1251,23864
1251,29533
1251,7198
1251,7543
1251,791
12511,1110
12511,11182
12511,2471
12511,3521
12511,3526
12511,880
12512,16216
12512,27286
12512,4066
12512,4869
12512,787
12512,949
12513,1734
12514,10730
12514,16217
12514,21710
12514,27287
12514,32978
12514,4952
12516,10731
12516,16218
12516,21711
12516,27288
12516,32979
12516,4953
12517,10732
12517,16219
12517,21712
12517,27289
12517,32980
12517,4954
12518,1614
12518,16220
12518,21713
12518,32981
12518,4298
12518,4800
12519,10733
12519,16221
12519,21714
12519,27290
12519,32982
12519,4955
1252,177
1252,2014
1252,36
1252,4115
1252,6045
1252,912
12521,2075
12521,21715
12521,27291
12521,32983
12521,4883
12521,4956
12524,10734
12524,16222
12524,21716
12524,27292
12524,32984
12524,4957
12525,10735
12525,16223
12525,21717
12525,27293
12525,32985
12525,4958
12526,16224
12526,21718
12526,27294
12526,32986
12526,4959
12527,16225
12527,21719
12527,27295
12527,32987
12527,4545
12527,4960
12528,10736
12528,16226
12528,21720
12528,27296
12528,32988
12528,4961
12529,10737
12529,16227
12529,27297
12529,32989
12529,4753
12529,4962
1253,13721
1253,15524
1253,5846
1253,7199
1253,792
12530,10738
12530,16228
12530,21721
12530,27298
12530,32990
12530,4963
12531,10739
12531,21308
12531,21722
12531,27299
12531,4646
12531,4964
12533,2714
12536,4965
1254,12789
1254,15075
1254,16958
1254,29534
1254,7200
1254,793
12540,1096
12540,1498
12540,16230
12540,376
12540,4677
12540,5241
12541,10741
12541,16231
12541,21724
12541,27301
12541,4967
12545,10742
12545,16232
12545,21725
12545,27302
12545,4968
12545,602
12546,10743
12546,4969
12547,10744
12547,16233
12547,21726
12547,4970
12548,1051
12548,10745
12548,15458
12548,24480
12548,4971
12548,6960
12549,10746
12549,16234
12549,19
12549,21727
12549,27303
1255,10645
1255,171
1255,322
1255,35
1255,5388
1255,907
12551,10747
12551,16235
12551,195
12551,21728
12551,27304
12551,32992
12553,10748
12553,16236
12553,21729
12553,4972
12554,10749
12554,16237
12554,21730
12554,27305
12554,32993
12554,4973
12555,10750
12555,16238
12555,21731
12555,27306
12555,32994
12555,4974
12556,10751
12556,14565
12556,16239
12556,21732
12556,32995
12556,4975
12557,10752
12557,16240
12557,21733
12557,21821
12557,32996
12557,4976
12558,10753
12558,16241
12558,21734
12558,27307
12558,4977
12559,10754
12559,16242
12559,21735
12559,27308
12559,32997
12559,4978
1256,12790
1256,18294
1256,23865
1256,29535
1256,6883
1256,794
12560,16243
12560,21736
12560,27309
12560,32998
12560,4979
12561,10755
12561,16244
12561,21737
12561,27310
12561,32999
12561,4980
12562,10756
12562,14878
12562,33000
12562,4473
12562,4981
12562,5231
12565,16245
12565,21738
12565,4758
12566,10758
12566,15051
12566,16246
12566,2095
12566,21739
12566,23426
12566,2517
12566,27311
12566,33001
12566,4983
12566,5898
12566,6555
12567,4984
12568,10135
12568,16247
12568,21740
12568,300
1257,12437
1257,18295
1257,454
1257,7201
1257,7217
1257,9327
12570,11143
12570,159
12570,16248
12570,1918
12570,27312
12570,33002
12571,10759
12571,16249
12571,21741
12571,27313
12571,3206
12571,33003
12572,13456
12572,16250
12572,4985
12572,7183
12572,7704
12572,7838
12573,10760
12573,16251
12573,21742
12573,33004
12573,4195
12573,4986
12574,10761
12574,130
12574,1379
12574,21743
12574,4987
12574,706
12575,4988
12576,4989
12577,10762
12577,16252
12577,4990
12578,10478
12578,10763
12578,16253
12578,4383
12578,4869
12578,7187
12579,1552
12579,16254
12579,20100
12579,21744
12579,2198
12579,33005
1258,12791
1258,18296
1258,23795
1258,29536
1258,3098
1258,795
12580,10764
12580,11365
12580,16255
12580,27314
12580,33006
12580,4991
12581,10765
12581,16256
12581,21745
12581,4236
12581,4948
12581,4992
12582,10835
12582,16257
12582,27315
12582,33007
12582,4380
12582,456
12583,10766
12583,16258
12583,21746
12583,27316
12583,33008
12583,4993
12585,10767
12585,16259
12585,21747
12585,27317
12585,33009
12585,4994
12587,10645
12587,2039
12587,21748
12587,27318
