movie_id,director_id
2431,1477
2432,229
2433,1478
2433,7298
2434,1479
2435,648
2436,1407
2437,90
2438,1480
2439,725
2440,405
2440,1064
2440,6517
2441,217
2442,1481
2443,1482
2444,376
2445,469
2446,248
2447,1483
2448,722
2449,142
2450,879
2451,1484
2452,1485
2453,423
2454,1486
2455,1487
2456,1488
2457,1489
2457,7299
2457,8093
2458,1490
2459,1491
2460,1349
2461,1363
2461,1492
2462,1273
2463,1493
2464,55
2465,1494
2466,499
2467,1495
2467,7300
2468,1496
2469,531
2469,645
2470,1497
2471,1107
2472,1498
2473,1081
2474,795
2475,1351
2476,1206
2477,121
2478,1069
2479,566
2480,232
2481,927
2482,58
2483,1499
2484,1500
2485,1501
2486,1502
2487,1100
2488,739
2489,63
2490,1503
2491,883
2492,928
2493,293
2494,1504
2495,743
2496,1208
2497,1505
2498,1506
2499,104
2500,505
2501,125
2502,213
2503,897
2504,335
2505,50
2506,1110
2507,1507
2508,1508
2508,7301
2508,8094
2509,423
2510,1509
2511,1454
2512,1018
2513,1510
2514,1511
2515,487
2516,1416
2516,3763
2516,8095
2517,462
2518,178
2519,727
2520,687
2521,874
2522,1512
2523,1201
2524,763
2525,1268
2526,1513
2527,645
2528,217
2529,805
2530,779
2531,1366
2532,1514
2533,93
2534,378
2535,1515
2536,389
2537,72
2539,229
2540,1516
2541,285
2542,788
2543,45
2544,527
2544,7207
2545,648
2546,957
2546,3265
2547,1304
2548,623
2549,178
2550,91
2550,353
2550,3457
2551,470
2552,642
2553,279
2554,1517
2555,42
2556,1518
2557,987
2558,1519
2559,1520
2559,7302
2560,1521
2561,1522
2562,1523
2563,1524
2564,1525
2564,2267
2565,537
2566,1526
2566,7303
2567,378
2568,1527
2569,727
2570,1528
2571,1529
2572,378
2573,1530
2574,1531
2575,520
2577,1532
2578,152
2579,196
2580,1391
2580,1533
2581,303
2582,1534
2583,79
2583,1470
2584,1045
2585,1250
2585,1535
2586,151
2587,79
2588,173
2589,109
2589,2830
2589,8096
2590,1536
2591,1091
2592,1537
2593,1347
2594,1538
2595,1539
2595,7304
2596,120
2597,1540
2598,1541
2599,1542
2600,1543
2601,58
2602,106
2602,7305
2603,923
2604,1428
2605,1391
2606,1544
2607,1545
2608,1546
2609,245
2610,1547
2611,116
2611,1548
2612,635
2612,1549
2613,383
2614,1550
2615,1091
2616,217
2617,1551
2618,661
2619,1552
2619,7306
2620,848
2621,1553
2622,846
2623,508
2624,430
2625,1554
2626,402
2627,842
2628,109
2629,1555
2630,378
2631,932
2632,335
2633,289
2634,1556
2635,1392
2635,7307
2636,1557
2637,544
2638,756
2638,7308
2639,1558
2640,1018
2641,1559
2642,1435
2643,1268
2644,567
2645,1560
2646,1561
2647,566
2648,467
2649,525
2650,499
2651,1539
2651,7304
2652,26
2653,1562
2654,1392
2654,1563
2655,523
2655,727
2656,1564
2657,259
2658,378
2659,798
2660,1565
2661,1304
2662,106
2663,185
2663,7175
2663,7309
2664,1566
2665,1567
2666,1568
2667,1569
2668,1570
2669,1571
2670,1292
2671,200
2672,1572
2673,125
2674,45
2675,686
2676,1573
2677,72
2678,577
2679,1574
2680,17
2681,383
2682,1575
2683,1576
2683,3598
2684,1563
2684,1577
2685,1578
2686,1579
2687,1580
2688,1581
2689,774
2690,1563
2691,1256
2691,7310
2692,1582
2693,1583
2694,679
2695,1584
2696,118
2696,1585
2697,450
2698,120
2699,989
2700,1586
2701,50
2702,102
2703,788
2704,472
2705,1587
2706,251
2706,379
2707,160
2708,974
2708,1588
2709,648
2709,1589
2710,503
2711,1590
2712,1591
2713,1592
2714,1562
2715,1593
2716,856
2717,751
2718,1391
2718,1533
2719,1406
2719,1594
2720,1595
2721,953
2722,1596
2723,1597
2723,7311
2724,1598
2724,7312
2725,1437
2725,1599
2726,713
2727,627
2728,299
2729,1600
2730,739
2731,1601
2732,633
2733,1273
2734,790
2735,1602
2736,679
2737,1603
2738,1604
2739,1605
2740,453
2741,358
2742,1531
2743,1606
2744,1575
2745,241
2746,846
2747,1607
2748,1608
2748,2060
2749,1609
2749,7313
2750,298
2751,1223
2752,347
2753,1610
2754,1145
2755,695
2756,405
2757,336
2758,153
2759,48
2759,68
2759,7314
2759,7555
2760,289
2761,866
2761,4006
2762,1611
2763,1612
2764,470
2765,229
2766,1613
2767,1614
2767,7315
2768,1145
2769,331
2770,764
2771,663
2772,611
2772,1207
2773,749
2774,400
2775,1582
2776,1615
2777,1616
2778,259
2779,1617
2780,457
2781,1101
2782,1618
2783,1619
2784,1620
2785,1621
2785,7316
2786,1091
2787,63
2788,1622
2789,846
2790,281
2791,1623
2792,948
2793,457
2794,1445
2795,1624
2796,120
2796,7317
2797,1384
2798,1625
2799,10
2800,185
2800,7175
2801,550
2802,1626
2802,7318
2803,16
2804,576
2805,623
2806,255
2807,111
2808,1627
2809,795
2810,450
2811,868
2812,293
2813,1628
2814,1629
2814,7319
2815,1630
2816,378
2817,1
2818,216
2819,286
2819,3395
2820,1631
2821,278
2822,1632
2823,473
2824,1633
2825,1037
2826,345
2827,1634
2828,1251
2829,1635
2830,270
2831,1636
2831,7320
2831,8097
2832,1637
2833,354
2834,1638
2834,7321
2835,1639
2836,298
2837,423
2838,102
2839,801
2840,1
2841,481
2842,654
2843,1640
2843,6065
2844,398
2845,1487
2846,20
2847,1130
2848,1641
2849,1217
2850,663
2851,1642
2852,698
2853,842
2854,467
2855,416
2856,1631
2857,1643
2858,1061
2859,1644
2859,7322
2859,8098
2860,299
2861,1645
2862,1313
2863,1646
2864,160
2865,1647
2865,7323
2865,8099
2866,1063
2867,1648
2868,102
2869,241
2870,10
2871,1649
2871,7324
2872,28
2873,1650
2874,1651
2875,1518
2876,1652
2877,531
2878,1113
2879,1286
2879,1653
2880,1654
2881,1655
2882,400
2883,32
2884,173
2885,211
2886,335
2887,1656
2888,732
2889,1657
2890,922
2891,241
2892,229
2893,94
2894,1658
2894,7325
2894,8100
2895,1659
2896,1153
2897,760
2898,1660
2898,7326
2899,649
2900,98
2901,232
2902,818
2903,54
2904,1661
2905,1662
2906,505
2907,1631
2908,848
2909,1663
2910,690
2911,873
2912,1664
2913,1665
2914,1666
2915,1667
2916,463
2917,153
2918,47
2919,443
2920,246
2921,687
2921,1668
2922,1339
2923,551
2924,1206
2925,1669
2925,7327
2925,8101
2926,285
2927,1670
2928,211
2929,1671
2930,1672
2931,1673
2932,1674
2933,473
2934,50
2935,340
2935,566
2936,72
2937,1675
2937,2701
2938,537
2939,1676
2940,1677
2941,1293
2942,1079
2943,609
2944,335
2945,1678
2946,50
2947,1562
2948,1679
2949,1680
2951,1133
2952,173
2953,653
2954,1681
2955,871
2956,630
2957,268
2957,7328
2958,1161
2959,1682
2960,1683
2961,614
2962,207
2963,805
2964,527
2965,1161
2966,45
2967,6
2968,160
2969,686
2970,690
2971,48
2972,520
2973,646
2974,1684
2975,546
2975,1009
2976,1685
2976,7329
2977,1686
2978,1687
2978,7330
2979,1688
2980,113
2981,1689
2982,23
2983,1690
2984,1691
2985,283
2986,50
2987,1692
2988,499
2989,1366
2990,700
2990,1418
2991,1693
2991,7331
2992,1694
2993,856
2994,425
2994,1014
2994,8102
2995,1330
2996,1695
2997,700
2998,1334
2999,848
3000,1696
3000,7332
3001,906
3002,724
3003,649
3004,215
3005,1697
3006,928
3007,1698
3008,1699
3009,1442
3010,1700
3010,7333
3011,1701
3011,7334
3012,438
3013,336
3014,14
3015,1282
3016,396
3017,1702
3018,1703
3019,1704
3020,1705
3021,1706
3022,656
3022,1707
3023,1708
3024,197
3025,151
3026,679
3027,1709
3028,1710
3029,1463
3030,511
3031,457
3032,1711
3032,7335
3033,639
3034,842
3035,1712
3036,160
3037,1063
3038,1713
3039,1714
3040,1715
3041,1716
3042,285
3043,1717
3044,378
3045,730
3045,737
3046,1718
3046,7336
3047,989
3048,946
3049,153
3050,1719
3050,7337
3051,355
3052,1720
3053,1721
3054,23
3054,2428
3055,1722
3056,764
3057,1723
3058,383
3059,645
3060,1724
3061,43
3062,845
3063,1102
3064,1725
3065,289
3066,276
3067,1726
3068,264
3069,1727
3070,1728
3071,621
3071,3427
3072,378
3073,1729
3074,1730
3074,7338
3075,1731
3076,63
3077,1732
3078,1733
3079,28
3080,710
3081,1734
3082,1735
3083,1736
3084,196
3085,546
3086,42
3087,1696
3088,766
3089,579
3090,1737
3091,450
3092,1738
3093,1739
3094,1740
3095,932
3096,200
3097,1741
3097,6910
3098,1286
3099,1742
3099,7339
3099,8103
3100,17
3101,1470
3102,1571
3103,1657
3104,1743
3105,1299
3105,3976
3106,1744
3107,473
3108,150
3109,874
3110,475
3111,696
3112,1745
3112,7340
3112,8104
3113,286
3114,1244
3115,1746
3116,275
3116,1236
3117,1747
3118,339
3118,1748
3119,1749
3120,54
3121,1750
3122,214
3123,514
3124,839
3125,1751
3127,1752
3128,1753
3131,611
3131,759
3133,324
3133,1754
3133,1869
3134,1755
3136,1756
3137,1757
3138,1758
3138,7341
3138,8105
3141,1207
3141,7342
3142,1759
3148,1760
3148,7343
3148,8106
3149,1761
3149,7344
3149,8107
3150,617
3151,1762
3151,7345
3153,1267
3153,1676
3154,1763
3157,628
3157,1764
3158,117
3158,711
3163,1765
3163,7346
3164,1766
3165,929
3167,1767
3167,7347
3171,1768
3171,1772
3172,1769
3172,7348
3173,1770
3175,1770
3175,1771
3175,7376
3176,1768
3176,1772
3176,3646
3176,6818
3179,1484
3180,1773
3181,1774
3182,1775
3182,7349
3182,8108
3183,1735
3183,1776
3184,1777
3184,7350
3188,1600
3189,1778
3193,1779
3195,1780
3200,1781
3201,584
3202,1782
3202,7351
3202,8109
3203,1783
3203,7352
3207,535
3207,1000
3208,1784
3209,1785
3212,1786
3212,7353
3212,8110
3213,1787
3214,1788
3215,1789
3216,1790
3219,769
3220,1771
3222,1791
3223,1792
3226,1793
3226,1808
3226,1846
3227,1794
3227,7354
3231,474
3232,1795
3234,1796
3234,7355
3235,1797
3236,1798
3237,1799
3237,7356
3239,1800
3239,7357
3241,1801
3241,7358
3242,1802
3243,277
3243,313
3243,3169
3243,3289
3243,7183
3244,1803
3244,7359
3245,1804
3245,7319
3249,1805
3250,1806
3252,1807
3253,141
3253,1000
3254,1808
3254,2162
3254,7360
3254,8111
3256,1809
3257,1810
3258,1811
3258,7361
3261,1809
3261,1812
3261,1934
3264,1813
3265,1814
3265,1918
3266,1815
3266,1878
3266,8112
3268,1816
3269,1817
3269,2346
3269,7362
3270,1818
3270,7363
3271,1523
3271,5984
3271,7364
3272,106
3272,7365
3272,8113
3273,969
3273,1586
3276,1045
3276,1819
3276,7366
3277,1820
3278,1821
3278,7367
3279,1822
3280,1823
3282,1824
3283,1825
3285,1826
3285,7368
3287,1827
3289,1828
3289,7369
3291,343
3295,1829
3296,1830
3296,7370
3297,1831
3298,569
3302,1833
3303,1834
3303,7371
3304,701
3304,1835
3305,1766
3308,1836
3309,288
3309,1043
3310,730
3310,737
3310,1676
3311,145
3311,1836
3311,7372
3313,1837
3314,1838
3316,1839
3316,7373
3318,1840
3319,646
3321,1841
3322,1842
3323,1843
3324,1484
3325,682
3326,1844
3327,952
3330,1845
3331,313
3331,1285
3333,185
3333,7175
3337,324
3337,1793
3337,8077
3338,1838
3341,1847
3344,1848
3345,890
3345,1849
3348,1850
3348,7375
3349,1851
3351,324
3351,1782
3351,1846
3352,185
3352,7175
3353,1414
3354,1852
3356,1782
3356,7376
3356,8114
3360,1802
3362,535
3365,1853
3369,1854
3371,1855
3373,1409
3376,1856
3376,7377
3379,1857
3379,7378
3380,1858
3380,7379
3382,1859
3382,1907
3384,1789
3385,1860
3385,7380
3386,1861
3387,628
3388,1836
3390,1862
3391,1863
3393,1864
3393,7381
3395,1770
3397,1839
3397,1865
3397,7320
3398,1866
3398,7382
3399,1768
3399,1772
3400,1809
3400,1934
3401,1780
3405,1867
3405,7383
3405,8115
3407,1822
3408,923
3409,1868
3409,1947
3410,1322
3411,552
3412,1080
3412,1846
3412,1869
3413,529
3414,1798
3414,1880
3415,1870
3415,1902
3415,7395
3416,929
3420,98
3421,1260
3421,1871
3423,1872
3426,645
3428,1873
3428,7384
3429,535
3429,545
3429,1585
3430,1823
3433,1842
3433,2527
3434,1874
3434,7385
3438,1875
3439,1771
3439,1888
3440,1876
3440,7386
3441,1877
3442,1878
3444,112
3445,1831
3446,1879
3446,7387
3449,1880
3451,992
3453,1881
3455,1841
3456,617
3456,727
3458,1882
3459,1883
3459,4791
3459,4812
3460,350
3460,7388
3461,1884
3461,7389
3461,8116
3463,1885
3463,7390
3468,1886
3468,7391
3469,1887
3471,1858
3472,1888
3473,1889
3476,1890
3477,1891
3478,1849
3478,1892
3478,7392
3479,1838
3481,1752
3484,1046
3485,723
3485,1893
3488,1894
3488,7393
3490,1678
3490,1895
3491,1896
3492,1897
3493,1585
3494,1898
3495,617
3496,1899
3497,1772
3498,1778
3498,1832
3500,771
3501,1819
3501,7394
3502,1266
3502,1900
3504,1901
3504,7366
3504,7392
3505,1902
3505,7395
3506,1903
3507,1766
3515,1859
3515,1947
3520,1904
3523,1905
3524,1906
3525,611
3528,547
3529,1793
3529,1808
3529,1846
3530,1859
3530,1907
3530,8117
3531,247
3531,7396
3532,1815
3532,1878
3533,350
3533,1846
3533,1908
3533,2528
3534,611
3535,1909
3535,7397
3536,1910
3537,337
3537,1416
3537,1911
3538,743
3538,1793
3538,1808
3538,1846
3539,1550
3539,1912
3539,7398
3541,727
3542,1913
3543,1019
3545,1914
3545,7399
3546,1915
3546,7400
3546,8118
3547,1768
3547,1772
3548,166
3548,1916
3551,1917
3552,628
3553,274
3554,1918
3556,1902
3557,545
3557,5691
3557,7401
3558,98
3559,1919
3559,7402
3560,1920
3561,1838
3564,1921
3567,1360
3568,1922
3570,1923
3570,7403
3573,1813
3573,1924
3574,1798
3574,1880
3575,1925
3575,7404
3576,1762
3576,7405
3577,117
3577,711
3578,1920
3578,1926
3580,1775
3580,7351
3580,8077
3582,929
3583,611
3583,759
3584,1927
3584,7406
3587,247
3587,1260
3587,1813
3589,1836
3589,3102
3591,1859
3591,1947
3594,1928
3594,7407
3595,425
3596,1552
3598,141
3602,1929
3602,7408
3603,1930
3604,1931
3605,1932
3605,7371
3606,1933
3606,7409
3607,1934
3608,1768
3608,1772
3609,1935
3609,7410
3610,1935
3610,7411
3615,1339
3617,569
3617,1045
3617,8119
3619,515
3619,1936
3619,7412
3621,1937
3621,7413
3622,1770
3623,185
3625,1938
3628,1939
3628,7414
3629,1000
3629,1751
3630,1796
3630,1940
3631,1802
3632,1283
3633,350
3633,7187
3635,1941
3637,1942
3638,350
3639,552
3639,1849
3640,1943
3643,1539
3643,1944
3643,7304
3645,1945
3646,1946
3647,890
3647,4244
3648,141
3649,780
3650,1907
3650,1947
3651,1948
3654,1949
3655,1950
3655,7415
3656,1951
3657,1952
3657,7416
3658,1953
3659,1954
3661,1955
3662,1956
3663,1957
3664,814
3665,898
3666,1958
3668,1959
3668,7417
3670,1960
3671,1961
3672,1962
3673,726
3674,1963
3675,1718
3675,7336
3676,1964
3677,1965
3678,1966
3679,1967
3680,1968
3682,1969
3682,2047
3683,1377
3684,1970
3685,1971
3686,1972
3687,1973
3688,1974
3690,1975
3692,1976
3693,1977
3694,1978
3695,1979
3697,1980
3698,1981
3699,1982
3701,1983
3702,1984
3703,1985
3704,1986
3705,1987
3709,1988
3711,1974
3712,1989
3713,1990
3714,1231
3715,1991
3716,1992
3717,1993
3717,7418
3718,1994
3719,1995
3720,1996
3721,1997
3722,1998
3723,1999
3724,2000
3724,7419
3725,2001
3726,2002
3727,2003
3731,2004
3736,2005
3737,2006
3738,2007
3738,7420
3739,2008
3740,2009
3741,2010
3741,2714
3741,8120
3742,2011
3743,2012
3744,1408
3744,2013
3745,918
3746,196
3748,2014
3749,2015
3750,2016
3751,2017
3752,2018
3754,2019
3755,2020
3756,1231
3757,2021
3758,2022
3759,2023
3760,2024
3761,2025
3763,2026
3763,7421
3764,2027
3765,2028
3766,2029
3767,1971
3767,2030
3769,1956
3770,2031
3770,7422
3772,916
3773,2032
3774,2033
3775,2034
3777,1408
3778,2036
3779,2037
3781,66
3781,733
3781,2172
3783,2038
3784,1962
3786,2039
3788,2040
3788,7423
3789,2041
3790,2042
3790,2615
3791,2043
3792,2044
3793,419
3794,2045
3795,1375
3797,2046
3799,958
3801,2047
3802,2048
3803,2049
3803,7424
3805,2050
3807,2051
3808,2052
3809,2053
3810,2054
3812,2055
3814,2056
3814,7425
3815,2057
3815,2578
3815,8121
3816,2058
3817,2059
3817,2238
3819,1956
3821,2061
3822,2062
3823,1211
3824,2063
3825,390
3826,2064
3827,2047
3828,2065
3830,1716
3832,648
3833,2066
3834,612
3835,2067
3837,2068
3838,2069
3839,10
3839,6925
3841,2070
3843,2071
3845,2072
3846,2073
3846,7426
3848,2074
3852,2075
3853,1996
3854,358
3855,2076
3856,1981
3857,2077
3858,2078
3859,2079
3860,2080
3861,2081
3861,3822
3862,2082
3863,1975
3864,2083
3864,7427
3864,8122
3865,2084
3866,1620
3867,2085
3868,2017
3870,2069
3871,2086
3872,2087
3873,1426
3875,652
3877,2088
3877,2168
3877,8123
3878,2089
3879,2090
3880,2091
3881,2092
3882,2093
3883,2094
3884,2095
3886,2096
3887,2097
3888,1524
3890,2098
3891,2099
3893,2100
3894,2101
3895,2102
3896,2103
3897,2104
3897,7428
3898,1341
3898,2069
3899,217
3900,2105
3900,7429
3901,2106
3902,2107
3904,2108
3905,2109
3906,2110
3907,2111
3909,2112
3910,2113
3911,335
3912,2114
3913,2115
3914,2114
3915,2116
3916,1118
3918,2117
3918,7430
3921,2118
3923,2119
3924,2120
3924,5789
3925,295
3926,2121
3927,2122
3928,2123
3929,1957
3930,2124
3932,2125
3933,2126
3934,1999
3937,2127
3937,7431
3939,807
3940,1118
3940,7432
3941,756
3942,1398
3943,2128
3944,2129
3946,2071
3947,2130
3947,2865
3947,3175
3948,2131
3949,2132
3951,2133
3952,2134
3953,2135
3954,2136
3955,2137
3957,2138
3958,1979
3959,2139
3961,2140
3962,1998
3963,2141
3964,2142
3966,2143
3967,2144
3968,1075
3969,648
3971,874
3973,2042
3973,2615
3974,2146
3975,2147
3976,2148
3977,627
3978,2149
3979,2150
3980,14
3982,2151
3984,923
3985,1287
3985,1448
3987,2153
3988,2154
3988,7433
3989,2155
3989,7434
3990,2054
3992,846
3993,2156
3994,2157
3995,627
3996,846
3998,2030
3999,2158
4000,2050
4001,2159
4002,2160
4003,1494
4004,2161
4005,2162
4006,2163
4007,28
4008,2164
4009,2165
4011,2166
4012,749
4013,2167
4014,2122
4015,2168
4016,850
4017,2169
4018,2170
4019,2171
4020,1231
4022,2172
4023,1977
4024,2173
4026,208
4027,2171
4028,2174
4029,2175
4030,2176
4031,2177
4032,2178
4033,2179
4034,2180
4035,1375
4036,2181
4037,1491
4038,2182
4038,3247
4039,2183
4040,2184
4041,2185
4042,2186
4043,1086
4044,2187
4045,2188
4046,2189
4047,204
4047,2190
4048,2191
4051,2192
4052,358
4053,2193
4055,2075
4056,2194
4058,918
4059,2187
4060,1475
4062,2195
4064,2196
4065,1997
4066,2197
4067,2124
4068,2198
4069,1256
4071,1031
4073,898
4074,2199
4075,1334
4075,2428
4076,2200
4078,2201
4079,2202
4080,2203
4080,7435
4081,2204
4085,980
4087,2205
4088,2066
4089,2206
4089,5705
4090,2207
4091,2208
4092,2209
4093,2210
4094,2211
4096,2212
4097,2213
4098,2214
4098,7436
4099,2215
4100,2216
4102,1260
4104,2217
4105,2218
4106,2219
4108,2221
4109,2222
4112,1420
4113,1138
4114,2223
4115,2224
4116,2225
4118,49
4119,2226
4120,1981
4122,2227
4122,2523
4122,7437
4123,2228
4124,2229
4125,2230
4127,2231
4127,7438
4128,1086
4129,1524
4129,2232
4129,5278
4130,2233
4131,2234
4133,2235
4134,1494
4135,1606
4136,2216
4137,2236
4139,2237
4140,1449
4141,1984
4142,2238
4143,2239
4144,2240
4145,2241
4146,2242
4147,182
4148,2243
4151,421
4152,2244
4153,2245
4154,805
4155,2246
4156,2247
4157,2068
4158,2248
4158,7439
4159,594
4161,2249
4162,2250
4162,7440
4163,2251
4163,7441
4164,2252
4165,2253
4166,913
4167,2254
4168,2255
4169,2256
4170,2257
4171,2258
4173,1957
4174,2259
4176,2260
4177,2261
4178,2262
4179,2263
4180,2188
4181,2264
4184,2265
4185,2266
4186,1525
4186,2267
4187,2268
4188,2269
4189,2270
4191,1956
4192,2271
4193,1376
4194,2059
4195,1959
4197,2272
4199,2273
4200,2274
4201,2275
4202,2219
4203,2276
4204,2277
4205,2278
4206,2172
4207,2172
4208,2153
4209,70
4210,2279
4211,2280
4212,2281
4212,3549
4212,7442
4213,2282
4214,2283
4217,2284
4218,1231
4219,2285
4221,1686
4223,1376
4225,2286
4226,2287
4226,7443
4228,2288
4231,308
4231,648
4231,7444
4232,2289
4234,2291
4235,2292
4236,2076
4237,200
4238,2293
4239,2294
4240,2295
4241,2296
4242,2297
4243,2298
4244,2101
4245,2299
4246,2300
4247,2301
4248,2302
4249,2303
4250,2304
4251,2305
4252,308
4253,2306
4255,2087
4256,2307
4257,2308
4257,2364
4261,335
4263,2309
4265,2310
4266,2311
4267,2072
4269,1981
4270,2312
4271,2071
4272,2313
4272,2346
4273,2314
4274,2315
4275,2316
4277,2317
4278,2318
4279,2319
4280,2320
4282,2321
4283,2322
4284,2323
4286,2324
4287,2325
4290,1313
4291,62
4293,2199
4294,2326
4295,2327
4296,1976
4297,2328
4298,2329
4299,2330
4300,2331
4302,2070
4303,1494
4305,2332
4306,2333
4307,2334
4308,2335
4308,3349
4310,2336
4311,2337
4314,2338
4314,7445
4315,2339
4316,2340
4316,7446
4317,2341
4318,2342
4319,1412
4320,2343
4321,2344
4323,2345
4324,2346
4326,2347
4327,2199
4328,2348
4329,2349
4330,124
4331,2350
4332,2351
4332,2617
4333,2352
4334,2353
4335,913
4335,6904
4336,2182
4337,2354
4338,2355
4338,7447
4339,2356
4340,2357
4342,2176
4343,2358
4344,2003
4345,2359
4346,2360
4347,1490
4348,2361
4349,2362
4350,2363
4351,2364
4352,2365
4353,1496
4354,2366
4356,2367
4356,7448
4357,597
4358,1334
4359,2189
4360,2002
4363,2122
4364,2077
4365,1951
4366,200
4367,2368
4368,2369
4370,2370
4371,2371
4372,2216
4373,807
4374,1986
4375,2372
4377,2373
4378,2374
4379,654
4380,2375
4382,217
4383,1718
4384,732
4385,2376
4386,2377
4388,2172
4388,7449
4389,2378
4390,2379
4391,2380
4392,2381
4393,2382
4394,2329
4395,341
4396,2383
4397,2384
4398,553
4399,1091
4400,308
4401,2385
4402,2386
4402,7450
4403,2236
4404,2387
4405,2388
4406,2389
4407,2390
4408,2391
4409,2392
4410,1401
4411,2153
4412,2393
4414,2395
4415,1999
4416,2396
4417,2199
4418,2397
4419,2398
4419,7451
4420,2399
4423,2400
4425,580
4426,2189
4428,2184
4429,995
4430,2124
4431,2401
4432,2402
4433,2403
4434,2404
4436,2405
4437,2216
4438,2406
4439,2407
4440,2408
4441,2409
4442,2410
4443,2411
4443,2567
4444,2412
4445,2413
4446,2414
4447,326
4447,2415
4451,2416
4454,2417
4455,1392
4455,1563
4456,2418
4457,2419
4458,2116
4459,1231
4461,912
4462,2420
4463,2421
4465,2422
4466,2076
4467,916
4468,2423
4468,7452
4469,1435
4470,2424
4471,2425
4472,2293
4473,1339
4474,386
4475,2426
4478,2427
4479,2428
4480,2429
4482,1490
4484,2430
4486,2432
4487,2433
4487,4251
4488,2427
4489,2434
4490,500
4491,2435
4492,1243
4494,2050
4495,2162
4496,2436
4496,7453
4497,2437
4498,2438
4499,2439
4500,2440
4501,2441
4502,2442
4503,2443
4503,7454
4504,2444
4505,2445
4506,2446
4507,2447
4508,2448
4509,303
4509,7455
4510,2097
4511,2148
4512,2342
4513,2449
4514,2450
4517,2451
4517,7456
4518,1192
4518,2452
4520,2453
4521,2454
4522,2455
4524,1075
4525,2456
4528,2457
4529,2458
4530,2459
4531,2460
4532,898
4533,855
4533,2461
4534,2462
4535,200
4536,2463
4536,6834
4537,2464
4539,898
4540,2465
4542,2466
4542,7457
4543,2467
4545,2468
4546,2469
4547,2470
4547,4440
4548,2471
4549,2472
4550,861
4551,2473
4553,898
4554,2474
4555,2428
4556,2475
4556,7458
4557,2476
4558,2477
4560,1999
4561,2478
4561,7459
4562,2479
4563,2214
4563,7436
4566,2142
4567,2480
4568,2481
4568,7460
4569,2482
4574,2458
4574,2483
4574,8124
4575,2484
4576,2485
4578,2486
4579,1160
4580,2487
4581,1026
4582,2488
4583,2489
4584,28
4585,2490
4586,2491
4587,2492
4587,7461
4588,2493
4589,2428
4590,2494
4591,2495
4592,2496
4593,978
4594,2497
4595,2498
4596,2499
4597,2500
4598,2501
4599,1684
4600,2119
4601,2502
4602,2503
4603,2504
4604,2505
4604,5463
4606,2506
4608,2507
4610,2508
4611,2509
4612,2510
4613,2485
4614,2511
4615,370
4616,2512
4617,1243
4619,701
4619,4085
4620,2513
4621,863
4622,2114
4623,2514
4624,2515
4625,2516
4626,1325
4627,2517
4628,2518
4629,2172
4631,2519
4633,2122
4634,627
4635,2520
4636,2521
4637,2522
4639,2023
4639,2523
4640,2524
4641,2525
4642,2526
4643,1956
4644,726
4645,648
4646,205
4647,2219
4648,2527
4652,2530
4653,2531
4654,2106
4655,2532
4657,2533
4658,2017
4659,2534
4660,1956
4661,2535
4662,2450
4663,2536
4664,1490
4666,597
4667,2537
4668,2538
4669,2539
4670,2540
4672,898
4674,2541
4676,1084
4676,7462
4676,8125
4677,2542
4677,7463
4678,214
4679,2543
4680,2070
4681,2544
4682,2545
4683,2546
4684,2547
4685,2548
4686,2549
4687,2550
4688,2551
4689,2124
4693,2172
4694,2552
4695,2553
4695,7464
4695,8126
4696,2554
4697,2030
4698,2555
4699,2556
4700,2557
4701,2558
4702,2259
4705,2559
4706,2560
4707,2561
4708,2562
4709,2296
4709,7465
4710,1398
4711,2563
4711,7466
4712,2564
4713,912
4714,1113
4716,2256
4717,2565
4718,327
4719,2238
4720,2566
4721,2429
4722,2567
4722,2652
4723,2173
4724,2568
4725,2569
4726,2570
4727,2571
4728,857
4729,2572
4730,426
4731,303
4732,2573
4733,2574
4734,2575
4735,2576
4737,2577
4738,2578
4739,2579
4739,7467
4741,2580
4742,2066
4744,1065
4745,2581
4746,2582
4747,2503
4747,7468
4748,2417
4749,2396
4750,34
4751,2583
4752,2584
4754,575
4756,2585
4758,2586
4759,2587
4760,2588
4760,7469
4761,2589
4761,7470
4762,2054
4763,1956
4764,995
4766,2590
4767,2591
4769,2592
4770,2593
4771,2594
4772,1070
4773,2595
4774,2596
4776,1527
4777,2054
4778,2597
4779,916
4780,1115
4781,1974
4782,2598
4783,2076
4784,2599
4786,2428
4787,2600
4788,2601
4789,2602
4789,7471
4790,2603
4791,2604
4792,2605
4793,2606
4795,2607
4797,2608
4798,2609
4799,1138
4800,1892
4800,2610
4801,1988
4801,2611
4802,928
4802,2612
4803,2613
4804,2614
4810,2042
4810,2615
4811,2147
4812,2616
4813,2617
4814,2465
4815,303
4818,2077
4820,2618
4821,2071
4822,2619
4823,1524
4824,1606
4826,912
4827,2126
4828,2620
4829,2621
4829,7472
4830,1989
4831,2285
4832,2622
4833,2595
4834,597
4835,2075
4836,158
4837,2623
4838,2058
4839,2624
4840,968
4841,2540
4843,2580
4845,2625
4846,2626
4847,2627
4848,2095
4850,2628
4851,2629
4852,2630
4854,1989
4856,2631
4858,2427
4859,2632
4860,2323
4861,2633
4862,2634
4863,499
4863,1147
4864,2635
4865,2636
4866,2237
4867,2637
4868,2638
4868,7473
4869,2639
4870,2640
4870,4621
4871,2235
4872,2330
4873,898
4874,2641
4875,2642
4877,2578
