name
Kyle Newman
Siu-Tung Ching
Christian Gudegast
Kihachi Okamoto
Eric Goldberg
Dan Bradley
Albert Pyun
Lewis Allen
Armand Mastroianni
Shane Black
Dana Brown
Christopher Reeve
Naji Abu Nowar
Che-Kirk Wong
Ferdinand Fairfax
Rakesh Omprakash Mehra
Hugh Johnson
Newt Arnold
Michael Davis
Steve 'Spaz' Williams
Sean Penn
Jamin Winans
Ray Ashley
Harmony Korine
Maxim Korostyshevsky
Sid Bennett
Robert Vincent O'Neil
Masanori Hata
Bruce Hendricks
John McNaughton
Liev Schreiber
Scott Roberts
Tarsem Singh
William Joyce
Liza Johnson
Nick Gomez
Jeta Amata
Choi Dong-hun
Jonathan Lynn
Abbe Wool
Charles Winkler
Brett Donowho
Phil Joanou
John Flynn
Bill Reed
Kyle Newacheck
Bruce Lee
Jameson Brooks
Gerardo Naranjo
Patrick Alessandrin
Antoine Delesvaux
Chris Miller
King Hu
Jennifer Yuh Nelson
Jordan Vogt-Roberts
John Bonito
Hilary Brougher
Shane Acker
Arthur Allan Seidelman
John Sayles
Phil Claydon
Gareth Edwards (V)
Charles Grosvenor
Michael Pressman
Rod Lurie
Jerry Zucker
Peter Chan
Richard A. Colla
Melvin Frank
Lee Daniels
Keenen Ivory Wayans
Fyodor Bondarchuk
Marshall Curry
Elaine May
Lexi Alexander
Jukka Vidgren
Hyung-rae Shim
Robert Florey
Mischa Webley
Nikolai Muellerschoen
Stefen Fangmeier
Rachel Talalay
Josh Trank
Dean Israelite
Michael Chang
Ken Hughes
Chris Delaporte
Tom Dey
Carl Erik Rinsch
Peter Wellington
Vincent Kesteloot
Clive Donner
John Shea
Jean-Pierre Jeunet
Jason Lapeyre
Irwin Winkler
Kevin Elders
Kari Skogland
George Hickenlooper
Kim Ji-Hoon
Jean-Christophe Jeauffre
George Fitzmaurice
Leonard Farlinger
Tommy Lee Wallace
Danny Boyle
Park Gwang-hyeon
Katja von Garnier
Jon Knautz
Fred Niblo
Mathieu Ratthe
Mike Nawrocki
Nick Lyon
Jim Goddard
Antonio Negret
David Stevens
Barry Shils
Gary Sherman
Betsy Blair
Sondra Locke
Corin Hardy
Poul Bang
Fraser C. Heston
Jake Paltrow
Kirk Douglas
Mike Marvin
Gil Junger
Angus MacLane
Dwayne Carey-Hill
Rob Morrow
Sam Armstrong
Alex Zamm
George Scribner
Jacques-Rmy Girerd
Bernard Deyris
Gza M. Tth
Hironobu Sakaguchi
Kresten Vestbjerg Andersen
Darrell Rooney
Seth Kearsley
Jan Pinkava
David Douglas
Robert Ramirez
Jason Maurer
Arthur Rankin Jr.
Maury Laws
Bill Plympton
Tomm Moore
Jules Bass
Matthew O'Callaghan
Wayne Thornley
David Hand
Phil Vischer
Garth Jennings
Holger Tappe
Trey Parker
Ari Folman
Luc Vinciguerra
James Algar
Rmi Bezanon
Tatia Rosenthal
Terence Nance
Frank Passingham
Dash Shaw
Bill Kroyer
Tim Hill
Gary Winick
Tarik Saleh
Emily Hubley
Wilfred Jackson
John Halas
Al Abreu
Norton Virgien
Isao Takahata
Bill Melendez
Saul Andrew Blinkoff
Nicholas Stoller
Marjane Satrapi
Genndy Tartakovsky
Paul Fierlinger
Hendel Butoy
Peter Lepeniotis
Howard Hall
Robert Taylor
Hamilton Luske
Jim Kammerud
Ross Ashcroft
Jir Barta
Brian J. Smith
Kelly Asbury
Michael D'Isa-Hogan
Tony Craig
Hiroyuki Okiura
Tono Errando
Leon Joosen
Brenda Chapman
Raul Garcia
Bob Kline
Frank Nissen
John A. Davis
Frank Gladstone
Paul King (VII)
Ross Shuman
Klay Hall
Eric Radomski
Peter Avanzino
Lee Sung-kang
David Soren
Reinhard Klooss
Claude Barras
Stephen J. Anderson
Jorge R. Gutierrez
Richard Rich
Nick Park
Bradley Raymond
Will Finn
Francis Glebas
Sylvain Chomet
Jan Svankmajer
Toshihiko Masuda
Andrs Couturier
Eric Khoo
Clyde Geronimi
Abe Levitow
Ray Patterson
Eric Darnell
Cathy Malkasian
Chuck Sheetz
Paul J. Bolger
Arthur Lubin
Gary Chapman
Christiane Cegavske
Christoph Lauenstein
Charlie Kaufman
Clay Kaytis
Pierre Coffin
Michael Schaack
Kazuki Akane
Yasuhiro Yoshiura
Ren Laloux
Gary Eck
Daniel St. Pierre
Mark Burton
Bill Jones
Yarrow Cheney
Norman Ferguson
Michael LaBash
Vicky Jenson
Roy Rowland
Mark Caballero
Aaron Blaise
Rich Moore
Jim Ballantine
Andy Knight
Robert Gannaway
Boris Aljinovic
Phil Roman
Emile Ardolino
Steve Trenbirth
Jeffrey Friedman
Una Lorenzen
Dorota Kobiela
Ben Gluck
Michal Dudok De Wit
Nora Twomey
Kevin Lima
Karl Geurs
John H. Williams
J.P. Simon
Timothy Bjrklund
Stig Bergqvist
Alessandro Carloni
Adam Elliot
Tuck Tucker
Marc Fafard
Makoto Shinkai
Sarah Smith
Simon Smith
Anthony Leondis
Keith Maitland
Dave Fleischer
Brian Fee
Satoshi Kon
Kyle Balda
Les Clark
Tommy Pallotta
Hall Bartlett
Jennifer Lee
Victor Cook
Bruce W. Smith
Aaron Horvath
Cory Edwards
Nathan Greno
Ignacio Ferreras de Zumarraga
Mike Disa
Larry Leker
Jun Falkenstein
John Kafka
Takanori Tsujimoto
Michel Ocelot
Lorna Cook
Alexs Stadermann
Toby Shelton
Hiroshi Aoyama
Alain Gagnol
Deryck Broom
Nelson Shin
David Kaplan
Chris Williams (IX)
Vlad Barbe
Brian Smith
Chuck Jones
Vincent Patar
Kyung Ho Lee
Hiroyuki Yamaga
Mike Mitchell
John Eng
Jeff Pollack
Paul Tibbitt
Kenji Kamiyama
Jim Malone
Nina Paley
Gary Rydstrom
Chris Renaud
John-Paul Davidson
Thomas Riedelsheimer
Catherine Bainbridge
Alice Winocour
Andrew Litvack
Per Fly
Jacob Tierney
John Gilling
Pedro Almodvar
Ken Loach
Ilan Duran Cohen
Jafar Panahi
Joachim Lafosse
Jimmy Sangster
Sbastien Lifshitz
Michelangelo Frammartino
Arnon Goldfinger
Lucas Belvaux
Florin Serban
Jess Franco
Tjebbo Penning
JR
Can Evrenol
Paco Plaza
John Dower
Robert Greenwald
Yasujiro Ozu
Matteo Garrone
James Ivory
Amando de Ossorio
Jaco Van Dormael
Thomas Vinterberg
James Marsh
Carlos Saura
Nati Baratz
Adrian Vitoria
Jean Renoir
Koji Fukada
Lars von Trier
Tony McNamara
Bille August
Alejandro Jodorowsky
Alain Resnais
Valeska Grisebach
Kristian Levring
Adrian Hoven
Rgis Wargnier
Lindsay Anderson
Matas Pieiro
Yorgos Lanthimos
Raoul Ruiz
Federico Fellini
Carl Boese
Dominique Deruddere
Clio Barnard
Kenji Mizoguchi
Walter Ruttmann
Hiroshi Teshigahara
Jann Turner
Max Giwa
Hans Petter Moland
Mike Figgis
Fiona Gordon (II)
Tariq Tapa
Daniel Simpson
Hideo Nakata
Gabriel Mascaro
Jeremy Sims
Wilson Coneybeare
Krzysztof Kieslowski
David Kane
Scott Coffey
Nick Jongerius
Rosemary Rodriguez
Kornl Mundrucz
Anne Fontaine
Sebastin Lelio
Ol Parker
Sren Kragh-Jacobsen
Mick Davis
Pierre Salvadori
Dover Koshashvili
Jaume Balaguer
Aleksei Popogrebsky
Elia Suleiman
Daniel Grou
Juan Carlos Fresnadillo
Peter Brook
Marcin Wrona
Gilles Paquet-Brenner
Gilles Bourdos
Chris Graham
Gianni Di Gregorio
Jim Killeen
Jean-Pierre Dardenne
Barry Skolnick
Guy Browning
Ousmane Sembne
Chantal Akerman
Agns Varda
Ana Kokkinos
Karin Steinberger
Silvio Soldini
Craig Lucas
Aubrey Nealon
Ildik Enyedi
Rainer Werner Fassbinder
Michael Schorr
Gloria La Morte
D.I. Vessiliev
Maria Maggenti
Susanne Bier
Danis Tanovic
Joe Mantegna
Alejandro Brugus
Alex Rivera
Adrin Caetano
Katell Quillvr
Giuseppe Tornatore
Isaac Ezban
Pavel Lungin
Andrea Arnold
Marco Bellocchio
Amos Gitai
So Yong Kim
Michal R. Roskam
Adrian Garca Bogliano
Chang-dong Lee
Michelangelo Antonioni
Jacques Tati
Jim McKay
Melanie Mayron
Michel Deville
Robert Pulcini
Cristian Nemescu
Emanuele Crialese
Christophe Honor
Miranda July
Thorsten Schtte
Jane Campion
Paul Humfress
Alexey German
Kurt Voelker
Wu Tianming
Victor Sjstrm
Paddy Considine
Joseph Losey
Jan Sverk
Bill Forsyth
Louis Malle
Dan Mazer
Vincent Gallo
David Gordon Green
Claude Chabrol
Andrei Kravchuk
Luchino Visconti
Hlne Cattet
Brent Hodge
Henri-Georges Clouzot
Ilya Khrzhanovsky
Andrew Wagner
Jeanne Labrune
Andr Tchin
Jean-Claude Brisseau
Raul Martinez
Adiya Imri Orr
Noah Baumbach
Fred Durst
Maren Ade
Fred Cullen
Tony Pemberton
Asghar Farhadi
Randolph Kret
Grant Gee
Vittorio De Sica
Betty Kaplan
Abbas Kiarostami
Todd Verow
Sergei Parajanov
Nicole Bettauer
Feroz Abbas Khan
Bruno Dumont
Vincente Aranda
Jacques Becker
Mehboob Khan
Marianna Palka
Goran Paskaljevic
Corneliu Porumboiu
Fernando Len de Aranoa
Richard E. Grant
Bradley Wigor
John August
Gaspar No
Laetitia Colombani
Lukas Moodysson
Paolo Sorrentino
Jacques Richard
Michael Winterbottom
Jean Beaudin
Satyajit Ray
Jun Fukuda
Mike Slee
Nigel Cole
Brian Gilbert
Dexter Fletcher
Olivier Assayas
Florent de la Tullaye
Ellen Kuras
David Lebrun
Chris Eyre
Dominik Moll
Karan Johar
Brigitte Roan
Frdric Fonteyne
Roberto Benigni
Don DeLeon
Alan Parker
Damien Power
Byambasuren Davaa
Zoya Akhtar
Derek Jarman
Fabrice Du Welz
Piotr Uklanski
Martin Provost
Jean-Luc Godard
Mark Herman
Amol Palekar
Joo Pedro Rodrigues
Catherine Breillat
Roberto Rossellini
Lou Ye
Mike Wallis
William Nicholson
Mai Tominaga
Terence Fisher
Yan Geling
Woody Allen
Joe Swanberg
Sandra Goldbacher
Andrzej Wajda
Kim Ki-duk
Mario Bava
Heitor Dhalia
Tenghiz Abuladze
Richard Attenborough
Geoffrey Enthoven
Tom DiCillo
Carlos Reygadas
John Turturro
Ben Parker
Noam Gonick
Franois Truffaut
Andrey Zvyagintsev
Alain Gsponer
Gianfranco Rosi
Juan Pablo Rebella
Wiebke von Carolsfeld
Fredrik Gertten
Morgan J. Freeman
Pablo Larran
Asaph Polonsky
Mei Hu
Chris Baugh
Yoav Factor
Sherry Hormann
Shim Sung-bo
Paolo Taviani
Tim Kirkman
Eric Rohmer
Sergey Loznitsa
Adrin Biniez
Michael Haneke
Thomas Farone
Anh Hung Tran
Hany Abu-Assad
Raoul Peck
Marcel Gisler
Dziga Vertov
Jamie M. Dagg
Rmy Belvaux
Bryan Poyser
Joachim Trier
Lech Majewski
Scandar Copti
Roland Jaffe
Emil Ben-Shimon
Mawenn
Mohsen Makhmalbaf
Masaki Kobayashi
Hong Sang-soo
Jim Sheridan
Shakun Batra
Stuart Rosenberg
Jacques Demy
Mike Cahill
Alfonso Cuarn
Susan Seidelman
Fernando Eimbcke
Fridrik Thor Fridriksson
Guy Maddin
Ian Gamazon
Matthew Bright
Andy Bichlbaum
Dino Risi
Amit Gupta
Ilya Chaiken
Stephen Fingleton
Oliver Schmitz
Alain Corneau
Mark Dornford-May
Guillem Morales
Luca Puenzo
Tod Williams
Ian Palmer
Armando Iannucci
Yung Chang
Randall Miller
Mitsuo Yanagimachi
Claire Denis
Cy Endfield
Brillante Mendoza
Ron Morales
Allison Anders
Zack Bernbaum
Larry Charles
Manoel de Oliveira
Ermanno Olmi
Patrice Chreau
Marcel Camus
David Weaver
Christopher Livingston
Nick Murphy
Pauline Chan
Hillary Birmingham
Marcel Rasquin
Ziad Doueiri
Shirley Barrett
Carl Theodor Dreyer
Ryu Murakami
Serge Bromberg
Clare Peploe
Matthew Parkhill
Daniel Nettheim
Ben Palmer
Jim Wilson
Ming-liang Tsai
Miguel ngel Vivas
Sue Bourne
Pascal Chaumeil
Regan Hall
Maria Sole Tognazzi
Raymond Depardon
Ed Gass-Donnelly
David Leveaux
Phil Rosenthal
Isabel Coixet
Maurice Pialat
Lee Toland Krieger
Giovanni Pastrone
Liliana Cavani
Jamie Patterson (III)
Aisling Walsh
Helene Hegemann
Franois Ozon
Peter Sollett
David Trueba
Ben Gregor
Anne Wheeler
Amin Matalqa
Srgio Machado
Tristan Loraine
Carol Morley
Yvan Attal
Zachary Hansen
Juzo Itami
Zhang Yang
Lone Scherfig
Arnaud Desplechin
Aaron J. Wiederspahn
Shohei Imamura
Christopher Menaul
Franois Girard
Leos Carax
Rama Burshtein
Luc Jacquet
Jeff Nichols
Miles Brandman
Eric Lartigau
Susan Streitfeld
Alex Chandon
Jeong-hyang Lee
Keir Burrows
David Kew
Tim Fywell
Claude Miller
Noriaki Yuasa
Michael Radford
Victor Mignatti
Fernando Trueba
Ulrich Seidl
Dror Zahavi
Dai Sijie
Jean-Marc Valle
Etienne Comar
Takashi Shimizu
Lutz Hachmeister
Roberto San Sebastin
Crispian Mills
Gerard Stembridge
Grard Corbiau
Hitoshi Matsumoto
Todd Haynes
Tata Amaral
Jan Hrebejk
Nick Hamm
Siddiq Barmak
Max Ophls
Jeffrey Walker
Djo Munga
Just Jaeckin
Philippe Claudel
Nanni Moretti
Manuel Martn Cuenca
Paul Gross
Anne-Sophie Birot
Hans-Christian Schmid
Rolf de Heer
Rachel Ward
Mike Mills
Dominic Savage
Eytan Fox
Im Sang-soo
Marek Najbrt
Anurag Singh
Gillo Pontecorvo
Jonathan Teplitzky
Greg Mottola
Edouard Molinaro
Craig Vivieros
Mark Hartley
Julie Delpy
Orson Welles
Alejandro Agresti
Aditya Assarat
Grant Scicluna
Margarethe von Trotta
Graham Baker
Dome Karukoski
Atom Egoyan
Mathieu Roy
Marshall Thompson
Sbastien Betbeder
Patrice Leconte
Fernando Guzzoni
David Oelhoffen
Jason Matzner
Oren Jacoby
Andy Muschietti
Michel Franco
Chen Daming
Matt Brown
Joel Hopkins
Julie Bertuccelli
Bernt Hamer
Ashutosh Gowariker
Gastn Biraben
Apichatpong Weerasethakul
Claude Lalouche
Simon Aboud
Shane Meadows
Terence Davies
Anne Sewitsky
P.J. Hogan
Jess Manafort
Pascal Laugier
Rolf Bickel
Aric Avelino
Anna Biller
Manuel Gmez Pereira
Volker Schlndorff
Dario Argento
Walerian Borowczyk
Alice Rohrwacher
Mary Haverstick
Marshall Lewy
Niels Arden Oplev
Philippe Mora
Dusan Makavejev
Fernando Luna
Kiyoshi Kurosawa
Bruno Nuytten
ke Sandgren
Don Roos
Andrs Wood
Michel Leclerc
Yoraye Hz
Jacques Rivette
Mike Leigh
Nadav Lapid
Umberto Lenzi
Astra Taylor
Peter Mullan
Bertrand Bonello
Tarun Mansukhani
Anand Siddharth
Hirokazu Koreeda
Hans Weingartner
Phil Traill
Joshua Marston
Lee Isaac Chung
Kon Ichikawa
Choi Yang-Il
Nuri Bilge Ceylan
Su Rynard
Abdellah Taia
Alexandre Bustillo
Nicole Holofcener
Steve Buscemi
Pavel Chukhray
Christian Carion
Denis Dercourt
Sally Potter
Larry Clark
Corinna Belz
Miroslav Slaboshpitsky
Xavier Dolan
Gina Kim
Csar Charlone
Bertrand Blier
Sean Garrity
Olivier Nakache
Jean Becker
Claire McCarthy
Jeff Kramer
Ettore Scola
Yoshitaka Amano
Larysa Kondracki
Gus Van Sant
Christopher Zalla
Denis Ct
Roger Tucker
Anna Reeves
Peter Mattei
Takashi Murakami
Jn Kadr
Rachel Boynton
Tom Noonan
David Bruckner
Jason Lei Howden
Mads Brgger
Simon Verhoeven
Hannes Holm
Ben Sombogaart
Danile Thompson
Mary Stuart Masterson
Nick Broomfield
Nobuhiko bayashi
Marco Kreupainter
Luca Guadagnino
Felix Van Groeningen
Emmanuel Carrre
Peter Wang
Michael Verhoeven
Giuseppe Capotondi
Khyentse Norbu
Chris Kraus
Robert Cavanah
Jonathan Nossiter
Nikolaj Arcel
Darnell Martin
Caveh Zahedi
Matej Minac
Feras Fayyad
Mahamat-Saleh Haroun
Elliot Greenebaum
Benot Poelvoorde
Jean-Pierre Limosin
Joseph Martin
Scott Prendergast
F.W. Murnau
Julia Leigh
Roberto Bus-Garca
Jason Priestley
Vadim Glowna
Nick Moran
Alberto Lattuada
Klaus Menzel
Michael Roberts
Eiji Okuda
Kelly Reichardt
Sol Tryon
Lisa Ohlin
Luis Buuel
Dan Castle
Mahmood Farooqui
Rashid Masharawi
Teinosuke Kinugasa
Henrik Ruben Genz
Koji Wakamatsu
Ido Haar
John Boulting
Antonio Serrano
Gabriele Muccino
Jenniphr Goodman
Ricardo de Montreuil
Youngyooth Thongkonthun
David Gelb
Claudia Llosa
Robert Mullan
David Mickey Evans
Ram Gopal Varma
Andrucha Waddington
James Ryan
Damien O'Donnell
George Sluizer
Sandra Nettelbeck
Thaddeus O'Sullivan
Steven Shainberg
Alexandre Aja
Bent Hamer
Jacques Audiard
Laurent Cantet
Ricky Tognazzi
Andreas Dresen
Stanley Tucci
Bess Kargman
Valrie Donzelli
Joseph Vilsmaier
Karim Anouz
Geoffrey Smith
Sergei M. Eisenstein
Will Sharpe
Lucio Fulci
Martin Hynes
Yves Simoneau
Gustavo Taretto
Jenna Bass
Ali Selim
Mia Hansen-Lve
Jonathan Parker
Steve Stockman
John Palmer (II)
Zak Hilditch
Zhangke Jia
Eleanor Lindo
James Franco
Maryam Keshavarz
Marc Evans
Matt Bissonnette
Jacques Doillon
Zoe Cassavetes
Joseph L. Mankiewicz
Alan Rickman
Ken Scott (V)
David Foenkinos
Piyush Jha
Mani Ratnam
Cindy Baer
Gabe Ibez
Jir Menzel
Gla Babluani
Joanna Hogg
Juan Piquer Simn
Billie August
Quentin Lee
Shamim Sarif
Kleber Mendona Filho
Luc Dardenne
Catherine Corsini
Sergio Corbucci
Marleen Gorris
Christopher Smith (VIII)
Mikls Jancs
Kristina Grozeva
Jos Pedro Lopes
Pierre Thoretton
Richie Mehta
Costa-Gavras
Aamir Khan
Olivier Marchal
Patricio Guzmn
Donna Deitch
Paco Arango
Heather Ayres
Shin'ya Tsukamoto
Lorraine Lvy
Po-Chih Leong
Aki Kaurismki
Mara Luisa Bemberg
Bruce McDonald
Sheri Elwood
Mike Wilson
Michael Tucker
Jon Spira
Ren Clair
Boris Rodriguez
Ruben stlund
Caroline Bottaro
Ken Wardrop
Darko Lungulov
Xu Tong
Lino Brocka
Nadine Labaki
Anthony Pelissier
Brent Hamer
Jeffrey Blitz
Pieter Kramer
Maximilian Schell
Carlos Carrera
Martin Zandvliet
Oren Rudavsky
Jason Freeland
Tomas Alfredson
Keren Yedaya
Richard Quine
Ulli Lommel
Trevor Nunn
Matthew Saville
Jang Sun Woo
Christian Petzold
Eduardo Quispe
Terry O. Morse
Mickey Lion
Emmanuel Mouret
Bela Tarr
Petra Seeger
Gillies MacKinnon
Marc Rosenbush
Lixin Fan
Lamberto Bava
Iciar Bollain
Declan Lowney
Alejandro Monteverde
Milcho Manchevski
Andr Heller
Ellen Perry
Dennis Bartok
Nicolas Klotz
Nader T. Homayoun
Philippe Falardeau
Maya Kenig
Chad Archibald
Henry Jaglom
Rmi Lange
Benot Jacquot
Sturla Gunnarsson
Bohdan Slma
Xavier Beauvois
Mara Lidn
Daniel Ribeiro
Mary McGuckian
Stphane Briz
Monty Lapica
Joann Sfar
Adrian Tofei
Jay Jonroy
Mikkel Norgaard
Marvin Kren
Tom McCarthy
Ferzan Ozpetek
Anders Rnnow Klarlund
Anne Giafferi
Jean Cocteau
Elie Chouraqui
Emad Burnat
Simone Bitton
Dominique Abel
Nicolas Gessner
Arturo Ripstein
Adrienne Shelly
Andrs Baiz
Michael Petroni
Mohammad Rasoulof
Nils Tavernier
Justin P. Lange
Emily James
Andrew Currie
Craig Ferguson
Yadi Sugandi
John Michael McDonagh
Masayuki Suo
Tony Ayres
Ulu Grosbard
Julio Medem
Lance Daly
Radu Muntean
Richard Eyre
Veit Helmer
Nick Robertson (IV)
Gillian Armstrong
Jeff Balsmeyer
Lisa Kirk Colburn
Aileen Ritchie
Jos Henrique Fonseca
Jon S. Baird
Cosima Spender
Florent Emilio Siri
Juan Carlos Rulfo
Lucile Hadzihalilovic
Jorge Gaggero
Michele Placido
Tony Gatlif
Lisa Cholodenko
Robert Wiene
David Keating
Claude Berri
Toshiya Fujita
Karin Albou
Lucrecia Martel
Phil Morrison
Vincent Ball
Avi Nesher
Christopher Hampton
Fredi M. Murer
Silvio Narizzano
Stephen Kijak
Bentley Dean
Jesse Lawrence Ferguson
Steve Berra
Yan England
Florian Gallenberger
Pip Karmel
Christophe Van Rompy
Alexander Mackendrick
Kirsten Sheridan
Michele Soavi
Eric Guirado
Radu Mihaileanu
Bahman Ghobadi
Jaromil Jires
Gilles de Maistre
Matt Piedmont
Gualtiero Jacopetti
Johnny Kevorkian
Lewis John Carlino
James Napier Robertson
Tinto Brass
Pernille Fischer Christensen
Jean-Marie Straub
Pascal-Alex Vincent
Juan Jos Campanella
Javier Fuentes-Len
Marcus Adams
Shlomi Elkabetz
Erick Zonca
Margarita Martinez
Mona Achache
Ella Lemhagen
Chris Kentis
Steve Jacobs
Marcus Markou
Stephen Walker
Paul Andrew Williams
Anthony Fabian
Jean-Paul Jaud
Ethan Hawke
Pascal Plisson
Charles Oliver
William Oldroyd
Gereon Wetzel
Jasmin Dizdar
Sacha Bennett
Sheree Folkson
Jean Vigo
Nicole Garcia
Niall MacCormick
Jeff Daniels
Cristin Jimnez
Daniel MacIvor
Tamara Jenkins
John Duigan
Jerzy Skolimowski
Gilles Penso
Ren Clment
Alain Berliner
Abdel Kechiche
Julian Jarrold
Richard Ladkani
Monika Treut
Julian Schnabel
Gurinder Chadha
Sean Byrne
Chao-Bin Su
Martina Kudlcek
Manuel Carballo
Yash Chopra
Bernhard Wicki
Vladimr Michlek
Dominic Harari
Ann Hui
Marcel Carn
Zheng Xu
John Akomfrah
Prakash Jha
Elem Klimov
Cdric Klapisch
Rob Heydon
Peter Templeman
Damian Chapa
Steve Galluccio
Richard Burton
Ashutosh Gowarikar
Jon Blair
Jeremy Thomas
Godfrey Reggio
Jorge Grau
Anders stergaard
Agnieszka Holland
Andy De Emmony
Leni Riefenstahl
Pat Collins
Stevan Riley
Nick Cassavetes
Jane Mackay
Jay Duplass
Olivier Meyrou
Ron Mann
Vicente Aranda
Joseph Castelo
Erik Skjoldbjaerg
Shlomi Eldar
Nikita Mikhalkov
Abderrahmane Sissako
Jean-Pierre Amris
Mark Gill
James Griffiths
Anna Chi
Sergio Martino
Percy Adlon
Yuan Zhang
Richard Kwietniowski
Kim Chapiron
Gene Cajayon
Sanjay Leela Bhansali
Paddy Breathnach
Peter Greenaway
Marc Forby
Denys Arcand
Patricia Rozema
Haim Tabakman
Mathias Dinter
David Moreau
Nagisa Oshima
Talia Lugacy
Farhan Akhtar
Dominique Rocher
Van Flesher
Jim Loach
Jong-hyuk Lee
Oliver Dahan
Sarah Gavron
Mina Shum
Robert Budreau
Wolfgang Becker
Dean Murphy
Reg Traviss
Randall Cole
Alfonso Arau
Chuan Lu
Itthi-sunthorn Wichailak
Radha Bharadwaj
Mark Sawers
Danish Aslam
Donal MacIntyre
Petra Biondina Volpe
Alison Murray
George Ratliff
Arliss Howard
Cline Sciamma
Avishai Sivan
Peter Martin Lampel
Sarah Kernochan
Pablo Trapero
Rene Feret
Todd Field
Yojiro Takita
Justin Chadwick
John Polson
Yan Vizinberg
Maurice Jamal
Rodrigo Sopea
Nabil Ayouch
Goran Dukic
Mara Ripoll
Pedro Gonzlez-Rubio
David Riker
Asif Kapadia
Franck Vestiel
Peter Sykes
Gtz Spielmann
Samuel Maoz
Yann Samuell
Michael Tully
Natalie Portman
Chris Smith
Robert Heath
Peter Glenville
Stephen Gyllenhaal
Byeong-Ki Ahn
Matthew Bate
Brian Jun
Al Adamson
Augustin Diaz Yanes
Aaron Schock
Patricia Cardoso
Leon Ichaso
Niko von Glasow
Jennifer Baichwal
Frantisek Vlcil
Beeban Kidron
Tom Stoppard
Jayro Bustamante
Michael Lindsay-Hogg
Nathan Morlando
Simon Moore
David Farr
Martin Curland
Lowry Brooks Jr.
Amy Berg
Havana Marking
Peter Sehr
Conor McPherson
Pier Paolo
Dagur Kri
Murat Duzgunoglu
Daniel Gordon
Emir Kusturica
Gabriel Axel
Nick Whitfield
Sophie Lellouche
Paulo Morelli
Peter Sasdy
Fatih Akin
Richard Glatzer
Ramn Salazar
Juan Carlos Medina
Kunal Kohli
Rupert Glasson
Pablo Berger
Ho-Cheung Pang
Craig Lahiff
Kiran Rao (II)
Richard Jobson
Bigas Luna
Diego Luna
Stephen Quay
Banjong Pisanthanakun
Marina de Van
Guillaume Canet
David Volach
David Byrne
Robert Gudiguian
Istvn Szab
Whit Stillman
K. Asif
Babak Payami
Anthony Hopkins
Marco Amenta
Dietrich Brggemann
Oliver Hirschbiegel
Sterlin Harjo
Kayo Hatta
Valerie Muller
Nisha Pahuja
Wolfgang Murnberger
Eran Kolirin
Laurent Gentot
Jacob Kornbluth
Daniel Barber
Edo Bertoglia
Athina Rachel Tsangari
Peter Watkins
Rob Schmidt
Steve McQueen (III)
John Carney
Joseph Cedar
Philippe Muyl
Babak Anvari
Sophie Barthes
Ted Bezaire
Mani Haghighi
Jordan Susman
Navot Papushado
Barbara Albert
Robert H. Lieberman
Costa Gavras
Francis Lee
Paul Auster
Todd Stephens
Georg Wilhelm Pabst
Vinko Bresnan
Jessica Yu
Kevin Bacon
Joshua Oppenheimer
Christoffer Boe
Mike White
Eskil Vogt
Frank A. Cappello
Aleksei Fedorchenko
Nina Gilden Seavey
Josiane Balasko
Udayan Prasad
Mansoor Khan
Nic Balthazar
Malcolm Mowbray
Yael Hersonski
Phyllida Lloyd
Stuart Gordon
Shimit Amin
Ruba Nadda
Fabienne Berthaud
Samantha Morton
Caroline Labrche
Matt Mulhern
Ioana Uricaru
Cherien Dabis
Lasse Hallstrom
Jnos Szsz
Nirpal Bhogal
Jill Sprecher
Leon Ford
Gonzalo Arijn
Frankie Fenton
Eric Werthman
Mike Reilly
Cristi Puiu
Alan Rudolph
Julien Duvivier
gst Gumundsson
Lance Hammer
Marco Ferreri
Tian Zhuangzhuang
Ivan Passer
Richard Whorf
Robert Downey Sr.
Theodore J. Flicker
Jean Yarbrough
Edward Ludwig
Erle C. Kenton
Robert Mulligan
Don Weis
Ronald F. Maxwell
William Asher
Archie Mayo
Walter E. Grauman
Jerry Schatzberg
John D. Hancock
Leo McCarey
Martin Davidson
Franco Zeffirelli
Michael Gordon
Albert Lewin
Stephen C. Apostolof
James W. Horne
Walter Lang
Anthony Harvey
Jack Clayton
Alexander Hall
Elia Kazan
Delbert Mann
Ernst Lubitsch
Mervyn Le Roy
Dalton Trumbo
Charles Walters
Henry Koster
Radley Metzger
Mel Brooks
Henry Cass
Frank Borzage
Robert D. Webb
Roy Del Ruth
Tod Browning
Daniel Haller
Ida Lupino
Melville Shavelson
James Lee Barrett
Jerry Lewis
Alfred E. Green
George Sidney II
Frank Tuttle
Hal Ashby
Bud Yorkin
Edward L. Cahn
Christian Nyby
Paul Henreid
George Sidney
Mark Rydell
Elliott Nugent
William Castle
Mark Sandrich
John M. Stahl
Robert J. Flaherty
Jim Sharman
Nunnally Johnson
Dorothy Arzner
Mitchell Leisen
Edward D. Wood Jr.
William Crain
Robert Gordon
Curtis Harrington
Edmund Goulding
Garson Kanin
Lowell Sherman
Alan Rafkin
Leonard Kastle
Mel Stuart
George Marshall
Gregory La Cava
Irving Rapper
George Waggner
Robert Rossen
Louis J. Gasnier
Roland West
Frank Powell
