movie_id,writer_id
3595,9302
3596,2205
3596,2352
3596,7531
3598,1494
3598,2353
3598,12011
3598,12916
3602,2354
3604,2355
3605,1736
3605,2356
3606,2357
3606,9303
3606,12012
3606,12917
3607,2358
3607,8181
3607,9226
3607,9304
3608,2185
3609,2262
3609,2359
3609,12013
3610,2360
3615,2070
3617,669
3619,2361
3621,2362
3621,9305
3621,12014
3622,2186
3623,1427
3623,2250
3623,2267
3623,8473
3628,1154
3628,2342
3629,2167
3629,7174
3630,2265
3631,851
3631,2217
3631,2321
3633,375
3633,2210
3633,9245
3635,2363
3635,9306
3635,12015
3637,1154
3637,2342
3637,9307
3637,12918
3638,2258
3638,9308
3639,259
3639,1407
3639,9309
3639,11740
3640,2364
3643,1919
3643,2365
3643,9310
3643,12877
3645,2366
3646,884
3646,4071
3646,11668
3646,12919
3647,632
3647,871
3647,2219
3647,11994
3648,118
3648,895
3648,2167
3648,5450
3649,2367
3649,9311
3650,110
3650,2331
3651,2368
3654,2369
3655,2370
3655,9312
3656,2371
3657,2372
3658,2373
3658,9313
3658,12016
3659,2374
3661,2375
3661,3843
3662,2376
3663,2377
3663,9314
3663,12017
3664,2378
3664,9315
3665,1007
3666,2379
3666,9316
3668,2380
3668,2697
3670,2381
3670,9317
3670,12018
3670,12920
3671,2382
3671,9318
3672,2383
3672,9319
3673,2384
3673,4778
3673,9320
3674,2385
3675,2127
3675,9321
3675,11960
3676,2386
3677,2387
3678,2388
3678,9322
3680,2389
3680,8725
3680,9323
3680,11786
3683,2390
3683,7593
3684,2391
3684,9324
3684,12019
3684,12921
3685,2392
3685,9325
3687,2393
3688,2394
3688,3093
3690,2395
3690,2497
3690,9365
3690,12724
3692,2396
3693,2397
3693,9326
3694,2398
3695,2373
3695,2399
3697,2400
3698,2401
3699,2402
3699,9327
3699,12020
3701,2403
3701,9328
3702,2404
3702,9329
3703,2405
3704,1301
3704,2804
3709,1809
3711,2394
3711,3093
3713,2406
3714,811
3714,2407
3714,6869
3715,2408
3716,1301
3716,2409
3716,12021
3718,2410
3718,9330
3718,12022
3718,12922
3719,2411
3720,2412
3721,2413
3721,9331
3722,2414
3722,2476
3722,12023
3723,2415
3723,2826
3723,9332
3725,2416
3726,2417
3727,2418
3727,2788
3727,9333
3737,2419
3737,9334
3737,12024
3738,2420
3739,2421
3740,2422
3741,2423
3741,3178
3741,9633
3742,2424
3743,2425
3744,2426
3744,6239
3744,9335
3744,9517
3744,12923
3745,2427
3746,396
3748,2428
3749,2429
3750,2430
3752,2431
3754,2432
3755,913
3755,9336
3755,12025
3756,2433
3756,2709
3756,12026
3757,2434
3758,2435
3758,9337
3758,12027
3759,2436
3760,2437
3760,3419
3761,2438
3763,1301
3763,9338
3764,2439
3765,2440
3765,9339
3766,2441
3766,9340
3767,2392
3767,2442
3767,12028
3767,12924
3769,2376
3770,2443
3772,1028
3772,9341
3773,2444
3774,2445
3775,2446
3775,9342
3777,2448
3777,9344
3777,12029
3778,2449
3778,9345
3778,12030
3779,2450
3779,9346
3781,547
3781,3125
3781,12031
3781,12925
3783,215
3783,9347
3783,12032
3784,2383
3784,9319
3788,2451
3788,9348
3789,2452
3789,9349
3789,12033
3790,2453
3790,3057
3791,502
3791,9350
3791,12034
3791,12926
3792,2454
3793,2455
3793,9351
3795,1658
3797,2456
3799,2457
3802,2458
3802,6802
3802,12035
3803,2459
3803,9352
3805,2460
3805,2800
3805,2870
3805,10393
3807,2461
3808,2462
3809,2463
3810,2464
3812,2465
3814,2466
3814,9353
3815,2467
3815,9354
3816,2468
3817,1301
3817,1834
3819,2376
3821,125
3822,2470
3823,2471
3823,9355
3824,2472
3824,3441
3825,2473
3825,9356
3826,2474
3826,9357
3827,2475
3828,2476
3828,9358
3830,2477
3832,2478
3833,2479
3834,2480
3835,2481
3837,2482
3837,9359
3837,12036
3837,12927
3838,2483
3839,2484
3839,8057
3839,11496
3841,2485
3843,2486
3845,2487
3845,4856
3846,2488
3846,9360
3848,2489
3848,5736
3848,12037
3852,2490
3853,2412
3854,778
3854,2491
3854,12038
3856,2401
3857,2302
3857,9361
3857,12039
3858,2492
3858,9362
3859,2493
3859,9363
3860,2494
3860,9364
3861,2495
3861,5046
3861,10364
3862,2496
3862,7055
3862,12040
3863,2497
3863,9348
3863,9365
3863,12724
3864,2498
3864,9366
3864,12041
3865,2476
3865,2499
3866,2500
3867,2501
3868,854
3868,2502
3868,7072
3868,12928
3870,2483
3872,2503
3872,3244
3873,2504
3873,9367
3873,12042
3875,2505
3875,9368
3877,2506
3878,2507
3878,9369
3879,2508
3880,2509
3881,2510
3882,2511
3883,2512
3884,2513
3886,2514
3887,2515
3888,2516
3890,2517
3891,2518
3891,5354
3893,2519
3894,2520
3894,9370
3895,2521
3895,9371
3896,2522
3896,3544
3896,9372
3896,12196
3897,2523
3897,9373
3898,1619
3898,2483
3898,7606
3899,227
3899,348
3899,1285
3899,3092
3900,2524
3901,2525
3901,9374
3902,2526
3904,2527
3904,9375
3905,2528
3905,9376
3906,2529
3906,9377
3906,12043
3907,2530
3909,2531
3910,2532
3912,2533
3913,2534
3914,2533
3915,2535
3916,2536
3921,2537
3921,9379
3923,2538
3924,2539
3924,6609
3925,2540
3927,2541
3927,9380
3928,2542
3929,2543
3930,2544
3932,2545
3932,9381
3933,2546
3933,9382
3934,123
3934,2415
3934,2547
3937,2548
3937,9383
3939,2512
3940,1276
3940,9384
3941,2549
3942,654
3942,3393
3942,12044
3943,2550
3943,9385
3944,2551
3946,2486
3946,9386
3947,2552
3947,3812
3947,3855
3947,9890
3948,2553
3948,9387
3951,2554
3953,2555
3954,2556
3954,9388
3955,2557
3957,2558
3958,2399
3958,7311
3959,795
3961,2559
3962,2560
3962,9389
3963,2561
3963,9390
3964,2562
3964,9391
3964,12045
3964,12929
3966,2563
3967,2564
3968,2565
3969,2566
3971,2567
3971,9392
3973,2453
3973,3057
3975,2568
3977,2569
3978,2570
3978,9393
3979,1198
3980,2571
3982,1068
3982,2572
3984,23
3985,588
3985,3369
3985,3857
3985,8828
3985,9395
3987,2574
3988,2575
3988,9396
3989,2576
3989,9397
3990,2464
3992,945
3993,2577
3994,2578
3995,2579
3996,945
3996,9398
3996,12046
3998,2442
3999,2580
3999,9399
4001,2581
4001,3464
4001,9754
4003,2582
4004,2583
4004,9400
4004,12047
4005,2584
4005,9401
4007,2585
4008,2586
4008,7288
4009,2587
4012,825
4014,2541
4014,2588
4014,9402
4014,12048
4015,2589
4016,2590
4016,9403
4017,2591
4017,9404
4018,2592
4019,2593
4019,9405
4020,2433
4020,9406
4022,2594
4024,2595
4027,2593
4028,2596
4028,9407
4029,2597
4029,9408
4030,2598
4031,2588
4031,2599
4031,9409
4031,12191
4033,2600
4035,1658
4036,2601
4037,2602
4037,9410
4037,11905
4038,2603
4038,3962
4040,2477
4041,2604
4041,4649
4041,6182
4042,2605
4043,2606
4043,3131
4044,2607
4044,9411
4046,2608
4046,2831
4046,12049
4046,12930
4047,2609
4047,7002
4047,10400
4047,11087
4048,2610
4048,9412
4048,12050
4051,2611
4052,778
4052,2491
4052,9106
4052,12529
4055,2490
4056,2612
4059,2607
4059,9413
4059,12051
4060,1785
4060,2613
4062,2614
4064,2615
4065,2413
4065,9331
4066,2616
4067,2544
4068,2617
4069,2618
4071,2619
4073,1007
4074,2620
4074,9414
4074,12052
4075,2621
4075,9415
4076,2622
4076,6596
4078,2623
4079,2624
4081,2625
4085,2626
4085,3104
4088,2479
4088,9416
4089,2627
4090,2628
4090,9417
4091,2629
4092,2630
4092,9418
4092,12053
4092,12931
4093,2631
4093,9419
4094,2632
4096,2633
4097,36
4097,2634
4098,2635
4099,2636
4100,2637
4102,1484
4104,2638
4105,2639
4106,2640
4108,2642
4109,2643
4109,9420
4109,12054
4112,2644
4113,1301
4114,2645
4114,3367
4116,2646
4118,2647
4119,2648
4120,2401
4122,2649
4122,9421
4122,12055
4122,12932
4123,2650
4124,2651
4124,3356
4125,2652
4125,6229
4127,2653
4127,9422
4128,2606
4128,2800
4128,3131
4128,12933
4129,2654
4129,6034
4130,2655
4131,2656
4131,9423
4133,2657
4133,9424
4135,1972
4135,3063
4136,2637
4137,2658
4137,9425
4137,12056
4139,2659
4140,2660
4141,2404
4142,70
4142,3008
4143,2661
4143,9426
4143,12057
4144,1977
4144,2662
4145,2663
4146,2664
4147,2665
4147,3189
4148,2666
4148,3586
4151,1337
4152,2667
4152,4729
4152,5060
4153,2668
4153,9427
4154,2669
4156,2670
4156,7630
4157,2671
4158,2672
4158,9428
4159,2673
4161,1607
4161,9429
4161,12058
4162,2674
4162,9430
4163,2675
4163,9431
4163,12059
4164,2676
4164,9432
4165,2677
4166,2678
4167,2679
4168,2680
4169,2681
4169,2884
4169,9433
4170,2682
4170,9434
4170,12060
4171,2683
4171,9435
4173,2543
4174,2684
4176,2685
4178,2686
4178,3136
4178,9436
4178,12061
4179,2687
4180,2688
4181,2689
4181,6188
4184,2690
4185,2691
4185,9437
4186,34
4186,2571
4187,2692
4187,9438
4188,2693
4189,2694
4189,9439
4191,2376
4191,9440
4191,12062
4192,2695
4193,2696
4194,1301
4195,2697
4195,9441
4197,2698
4197,9442
4199,2699
4200,2700
4202,2640
4203,2701
4203,9443
4203,9743
4204,1352
4204,9444
4205,2702
4205,9445
4206,2594
4207,2594
4208,2574
4209,2703
4210,2673
4210,2704
4211,2705
4211,9446
4211,12063
4212,1639
4212,4386
4213,2706
4213,9447
4214,2707
4214,7593
4217,2708
4218,2709
4219,2710
4221,2711
4223,2712
4223,7606
4225,2713
4226,2714
4228,2715
4228,9448
4228,12064
4231,323
4231,2716
4231,12065
4232,2717
4234,2719
4234,9449
4235,2720
4236,123
4236,2721
4236,9690
4236,12934
4237,207
4237,236
4237,1405
4239,2722
4239,9450
4241,2723
4242,2724
4242,6888
4242,7347
4242,12066
4243,2725
4243,9451
4243,12067
4244,2520
4244,9452
4245,2726
4247,2727
4248,2728
4249,2729
4250,2730
4250,3303
4251,2731
4252,2732
4252,9453
4253,2733
4255,2586
4256,2734
4256,5100
4257,2735
4257,3899
4257,9454
4263,2736
4265,2737
4266,2738
4267,2487
4269,2401
4270,2739
4270,9455
4271,2486
4271,6285
4271,12068
4271,12935
4272,2740
4273,2741
4274,2742
4275,2743
4277,2744
4277,9456
4278,2745
4278,9457
4279,2746
4280,2747
4282,2748
4283,2749
4286,2750
4287,2751
4287,9458
4291,2752
4291,9459
4293,2620
4293,9414
4294,2753
4295,2754
4295,9460
4296,2396
4297,2755
4298,2756
4298,6354
4299,2757
4300,2758
4302,2485
4302,9461
4303,2759
4305,2760
4305,9462
4306,2761
4307,2762
4308,2763
4308,4127
4308,9463
4308,10297
4308,12319
4310,2764
4310,9464
4311,2765
4311,9465
4314,2766
4314,9466
4315,2767
4316,2768
4316,9467
4317,2769
4318,2770
4318,9468
4318,12069
4319,2771
4321,2772
4321,3577
4323,2773
4324,2774
4326,2775
4326,5982
4327,2620
4327,9469
4328,2776
4328,9470
4329,2777
4329,9471
4330,2778
4330,9472
4331,2779
4332,2780
4332,3059
4332,9473
4332,9587
4332,12262
4332,12997
4333,2781
4333,9474
4334,818
4334,9475
4334,12070
4335,2782
4335,8032
4336,2375
4336,3843
4337,2783
4338,2784
4339,2785
4340,2786
4340,9476
4340,12071
4342,2598
4343,2787
4343,9477
4344,2788
4344,9478
4345,2789
4346,2790
4346,9479
4347,1809
4348,2791
4348,9480
4349,2792
4350,2793
4351,2794
4351,9481
4351,12072
4352,390
4352,9482
4353,2795
4354,2796
4356,2797
4356,9483
4357,650
4358,1595
4360,2417
4363,2541
4363,9380
4364,2798
4364,9361
4364,12073
4365,2371
4365,9484
4366,207
4367,2799
4368,2800
4368,3386
4368,9485
4370,2801
4370,4857
4371,2802
4372,2637
4373,2803
4374,2804
4375,2499
4375,2805
4377,2806
4378,2807
4379,2808
4382,227
4382,1585
4383,2127
4383,3360
4384,2809
4385,2810
4386,2811
4388,2594
4389,2812
4389,3122
4390,2813
4391,2814
4391,9486
4391,12074
4392,2815
4392,9487
4393,2816
4393,6862
4394,2756
4394,6354
4394,12075
4395,364
4395,2400
4395,9488
4396,2817
4397,662
4397,9489
4398,2375
4398,3843
4399,1240
4399,9490
4399,9932
4399,12076
4400,323
4400,9491
4400,12077
4400,12936
4401,1016
4401,9492
4401,12078
4401,12937
4402,2818
4403,1405
4404,2819
4405,2820
4406,2821
4407,2822
4409,2823
4410,2824
4411,2574
4414,2825
4415,2415
4415,2547
4415,2826
4415,8454
4416,2827
4417,2620
4417,9469
4419,2828
4420,2829
4423,2830
4425,627
4426,2831
4426,9493
4426,9799
4426,12938
4428,2477
4429,2715
4429,3359
4430,2544
4431,2832
4432,2833
4433,2834
4433,9494
4434,2835
4436,2836
4436,9495
4436,12079
4437,2637
4437,9496
4438,2837
4439,2838
4440,2839
4441,2840
4442,2841
4442,9497
4443,2842
4444,2843
4444,3333
4444,12080
4445,2844
4446,2845
4447,2846
4447,6796
4455,1678
4455,1909
4456,2847
4457,2848
4458,2535
4459,2849
4461,2850
4462,2851
4463,2852
4465,2853
4467,1028
4468,2854
4468,9498
4469,1914
4469,2855
4469,9083
4470,2856
4470,9499
4471,2857
4472,2858
4473,2859
4473,9500
4474,2860
4474,9501
4475,2861
4475,9502
4475,12081
4478,2862
4478,2979
4479,2621
4480,2863
4484,2864
4486,2866
4487,1024
4487,2867
4487,9503
4488,2862
4488,9504
4490,541
4490,2868
4490,3299
4491,2869
4491,9505
4491,12082
4491,12939
4492,1462
4494,2460
4494,2870
4495,2584
4495,9401
4496,2871
4496,9506
4497,2872
4497,9507
4497,12083
4498,2873
4498,9448
4500,2874
4501,2875
4501,9508
4501,12084
4501,12940
4502,2876
4502,9509
4503,2877
4503,9510
4503,12085
4504,2645
4504,9511
4504,9710
4505,2878
4506,2879
4507,2880
4507,9512
4507,12086
4508,2881
4509,2882
4510,2883
4512,2770
4512,2884
4513,2885
4514,2886
4517,2887
4518,1381
4518,2888
4518,9513
4518,12087
4520,2889
4521,2890
4521,9514
4522,2891
4524,2892
4525,2893
4528,2894
4528,9515
4529,2895
4529,9516
4529,12088
4530,2896
4530,9517
4531,2897
4531,7053
4531,12089
4532,1007
4533,2898
4533,7079
4533,8464
4533,9518
4534,2899
4535,207
4535,1405
4537,2900
4540,2901
4540,4683
4542,2902
4542,9519
4542,12090
4542,12941
4543,2903
4545,2904
4545,9520
4546,2905
4547,2906
4547,6104
4547,9521
4547,10777
4548,2907
4549,2908
4550,562
4550,1477
4550,8907
4550,12809
4551,2909
4553,1007
4554,2910
4555,2621
4555,9415
4556,2911
4556,9522
4557,2912
4557,9523
4558,2913
4558,6993
4560,2415
4560,2547
4560,8454
4561,2914
4561,9524
4562,2915
4562,9525
4563,2916
4563,9526
4566,2917
4568,2918
4568,9527
4569,2675
4569,2919
4575,2920
4575,9528
4576,2921
4579,2922
4580,2923
4581,1365
4581,9529
4582,2924
4583,2925
4584,2116
4584,9530
4584,12091
4584,12942
4585,2926
4586,2927
4586,8556
4586,11675
4587,2928
4587,9531
4587,12092
4589,1951
4589,2621
4589,2929
4590,2930
4591,2931
4591,9532
4593,2932
4594,2933
4594,9533
4594,12093
4595,2934
4595,9534
4595,12094
4596,2935
4597,2936
4598,2937
4598,3521
4599,437
4600,2538
4601,2938
4602,2939
4602,9535
4602,12095
4603,2940
4603,9536
4603,12096
4604,2941
4604,9537
4604,12097
4606,2725
4606,9538
4606,12098
4606,12943
4608,2942
4610,2943
4610,3406
4610,12099
4611,2944
4611,9539
4612,2945
4613,2921
4614,2946
4614,9540
4614,12100
4615,398
4615,8549
4615,12101
4616,2947
4617,1462
4619,769
4619,3428
4619,6899
4620,2948
4621,965
4622,2533
4624,2949
4625,2867
4625,9503
4626,2950
4626,9541
4627,2951
4628,2952
4629,2594
4631,2953
4631,9542
4633,2541
4633,2954
4633,12102
4634,2955
4634,9543
4636,2956
4637,2957
4639,2618
4639,2958
4639,3430
4639,12103
4640,2959
4641,2960
4642,2961
4643,2376
4643,9544
4644,2962
4645,1952
4645,2963
4646,215
4646,2964
4646,8482
4646,11691
4648,2965
4652,2968
4653,2969
4653,9546
4654,2525
4654,9547
4655,2970
4655,9548
4657,2971
4657,3601
4657,12105
4657,12944
4658,854
4658,2502
4659,2972
4659,9549
4659,11466
4660,2376
4661,2973
4662,2886
4662,3424
4663,2974
4663,9550
4664,2975
4666,650
4666,9551
4667,2976
4668,2977
4668,9552
4669,2978
4670,2979
4670,3072
4672,1007
4672,9553
4674,2980
4674,9554
4677,2981
4678,2982
4679,2983
4680,2485
4680,9555
4680,12106
4682,2984
4682,9556
4683,2985
4683,9557
4683,12107
4684,2986
4685,2987
4685,9558
4685,12108
4686,2988
4687,2989
4688,2990
4688,9559
4688,12109
4689,2544
4689,9560
4693,2991
4694,2992
4695,2993
4695,9561
4695,12110
4696,2994
4697,2442
4697,9562
4698,2995
4699,2996
4699,9563
4700,2997
4700,9564
4701,2998
4701,9565
4702,2684
4705,2999
4706,3000
4707,484
4708,3001
4708,9566
4709,3002
4709,9567
4709,11755
4710,654
4711,3003
4712,3004
4712,9568
4713,3005
4714,3006
4714,3657
4714,9569
4714,12945
4716,2681
4716,9570
4717,3007
4717,9571
4718,1033
4718,9572
4719,3008
4720,3009
4720,9573
4721,2863
4721,3010
4722,2842
4722,9574
4723,2595
4724,3011
4724,3424
4724,8702
4724,12111
4725,100
4725,3012
4725,12112
4726,3013
4726,9575
4726,12113
4727,3014
4727,9576
4727,12114
4727,12946
4728,957
4729,3015
4730,1528
4731,3016
4733,3017
4733,7042
4734,3018
4735,2744
4741,3019
4741,3043
4741,3143
4742,2479
4744,1210
4745,3020
4746,3021
4746,9577
4748,3022
4749,3023
4750,33
4750,8423
4751,3024
4752,3025
4754,1180
4756,3026
4758,3027
4759,3028
4759,9578
4760,3029
4760,9579
4761,3030
4761,9580
4762,2464
4763,2376
4764,2715
4766,3031
4767,3032
4767,9581
4767,12115
4769,3033
4771,3034
4772,1215
4773,3035
4774,3036
4776,3037
4777,2464
4777,9582
4777,12116
4777,12947
4778,3038
4779,1028
4780,1272
4780,3039
4780,9583
4781,2394
4781,3040
4782,3041
4783,1120
4783,2721
4783,9584
4784,3042
4786,2621
4786,3043
4787,364
4787,3044
4787,3416
4788,3045
4788,4804
4789,3046
4790,3047
4792,3048
4793,3049
4793,9585
4793,12117
4795,3050
4797,3051
4798,3052
4799,1301
4800,3053
4801,3054
4801,3574
4802,1829
4802,9586
4802,12118
4803,3055
4804,3056
4810,2453
4810,3057
4811,2568
4812,3058
4812,7156
4812,9339
4812,12119
4813,3059
4813,9587
4813,12120
4813,12948
4814,2901
4815,2882
4818,2302
4818,3060
4818,4828
4820,3061
4821,2486
4821,6285
4821,12121
4822,3062
4823,246
4824,1972
4824,3063
4826,179
4826,1023
4826,9588
4828,3064
4828,9589
4828,12122
4829,3065
4829,9590
4830,3066
4830,3080
4830,9591
4831,2710
4831,9592
4832,3067
4833,3068
4835,2490
4836,159
4837,3069
4837,9593
4838,2468
4839,3070
4839,9594
4840,3071
4840,8173
4840,9595
4840,12123
4841,2979
4841,3072
4843,3043
4843,3073
4843,10845
4843,12949
4845,3074
4845,9596
4846,3075
4847,3076
4847,3399
4847,9597
4847,12950
4848,2513
4850,3077
4851,3078
4852,3079
4854,3080
4856,3081
4856,9598
4858,2979
4858,3082
4860,3083
4860,9599
4862,3084
4863,114
4863,8392
4864,3085
4866,2659
4867,3086
4868,3087
4868,9600
4869,3088
4870,3089
4870,9601
4871,2657
4872,2757
4873,1007
4877,2467
4877,9602
4877,12124
4878,3090
4881,3091
4882,3092
4882,9603
4884,2394
4884,3093
4885,3094
4886,3095
4886,9604
4889,3096
4890,3097
4890,4326
4890,9022
4891,1224
4892,1582
4893,3098
4896,2486
4896,6285
4898,3099
4898,3424
4898,10348
4898,12125
4899,2464
4900,3100
4901,1419
4902,2842
4902,9605
4903,1658
4904,3101
4905,3102
4906,3103
4906,9606
4909,123
4909,3104
4910,3105
4911,2598
4912,3106
4912,6782
4913,3107
4914,3108
4914,9607
4915,3109
4916,1007
4916,6611
4917,2568
4917,9608
4918,2804
4918,9609
4919,2520
4919,3110
4919,12126
4920,3111
4922,2535
4924,3113
4925,2640
4927,3114
4928,2734
4928,9611
4929,3115
4930,3116
4931,3117
4934,3118
4936,2376
4937,3119
4938,3120
4938,9612
4938,12127
4939,3121
4939,5520
4941,3122
4942,49
4942,3123
4942,12128
4943,2831
4943,3124
4943,12129
4944,3125
4945,3126
4947,1007
4948,3127
4948,7642
4949,2813
4950,2404
4950,9613
4953,2688
4954,3128
4955,3129
4956,2529
4956,2645
4957,3130
4958,2606
4958,2800
4958,3131
4958,12130
4959,3132
4961,2621
4961,3043
4961,3133
4961,9415
4962,3134
4962,9614
4964,2543
4965,1661
4965,8976
4965,9615
4966,2621
4967,2467
4967,3135
4967,12131
4967,12951
4968,2321
4968,3136
4968,9616
4968,11050
4969,2257
4969,9617
4970,1120
4970,2715
4970,3137
4970,8833
4971,3138
4971,9618
4971,12132
4971,12952
4976,3139
4978,2691
4978,7469
4979,3054
4980,2640
4981,3140
4981,9619
4982,3141
4982,7953
4984,3142
4987,1914
4987,9083
4988,3143
4988,9620
4989,3144
4989,9621
4990,2740
4991,2581
4991,3464
4992,3145
4995,3146
4995,9622
4996,325
4997,3147
4998,1419
4999,3148
5000,3149
5000,9623
5001,2958
5002,3150
5003,2498
5003,9624
5004,3151
5005,3152
5005,9625
5005,12133
5006,3153
5008,3154
5008,9626
5010,3155
5011,3156
5013,3157
5013,9627
5015,3158
5018,3159
5019,3160
5019,9399
5020,3161
5021,220
5022,3162
5022,9628
5022,12134
5023,3163
5024,2867
5024,9503
5025,3164
5026,3165
5027,2725
5027,3166
5028,3167
5028,9629
5028,12135
5030,3168
5030,9630
5031,3169
5031,8851
5031,9631
5032,3170
5033,2538
5034,3171
5037,3172
5037,9632
5037,12136
5037,12953
5038,3038
5040,3173
5041,3174
5042,3175
5042,8511
5042,9075
5043,123
5043,256
5043,2585
5043,2721
5044,3176
5045,3177
5047,3178
5047,9633
5048,3179
5048,9634
5049,2376
5050,3180
5052,2376
5053,3181
5054,3182
5054,3312
5055,3183
5057,3184
5060,2415
5060,2547
5060,2826
5060,8454
5061,2614
5062,2302
5062,9361
5062,12137
5063,3185
5064,2415
5065,3186
5065,8171
5065,8312
5065,11628
5067,3187
5068,3188
5068,9635
5069,3189
5069,9636
5070,2453
5070,3057
5071,3190
5071,9637
5073,302
5073,3191
5074,1512
5076,3192
5077,3193
5077,5174
5078,1016
5080,2520
5081,965
5083,3195
5084,3196
5086,3197
5087,3198
5087,4464
5087,12139
5088,3190
5089,3199
5090,3200
5090,7713
5091,621
5091,3201
5093,3202
5094,3203
5095,3204
5095,7020
5095,12140
5096,3205
5097,3206
5097,3481
5097,9639
5097,12141
5099,2037
5100,3207
5101,965
5101,9640
5103,2479
5104,3208
5105,3209
5107,123
5107,2916
5107,9526
5107,9641
5110,2586
5111,2663
5112,2804
5113,3210
5116,3211
5118,3212
5118,9642
5118,12142
5118,12954
5119,3213
5119,9643
5120,2541
5120,3214
5120,9472
5120,11935
5121,3215
5121,9644
5122,3216
5122,7556
5123,3054
5123,9645
5123,12143
5124,3217
5124,9646
5125,3119
5128,3218
5129,1562
5129,3219
5129,4129
5129,7434
5129,9647
5130,3220
5131,3221
5131,9648
5131,12144
5131,12955
5133,2738
5133,3222
5133,3505
5133,12145
5134,3223
5135,2640
5135,9649
5138,2585
5139,105
5140,2516
5140,2730
5140,3597
5142,3072
5142,3491
5142,12146
5143,2621
5143,9332
5145,3224
5146,220
5146,9650
5147,3225
5148,1370
5151,2568
5152,3226
5153,3227
5153,9651
5153,12147
5154,3228
5154,9652
5157,854
5157,2502
5158,3229
5158,9650
5159,2618
5161,3230
5161,9653
5161,12148
5163,3231
5163,9654
5164,3232
5164,9655
5165,2464
5165,3116
5166,3233
5166,5636
5166,9656
5167,3234
5167,6888
5167,9657
5168,2594
5169,2862
5169,2979
5169,3235
5169,12956
5171,3236
5172,3237
5173,3238
5173,9658
5174,3239
5175,3240
5175,9659
5176,3241
5176,3823
5176,12149
5178,1914
5178,9083
5180,2688
5181,3242
5182,2476
5182,3243
5182,12150
5184,3244
5185,2621
5185,9415
5185,12151
5186,1559
5186,3245
5186,9660
5187,3246
5188,3247
5188,7568
5188,11295
5189,3248
5189,9627
5190,631
5190,3249
5190,10806
5191,3250
5191,9661
5191,12152
5192,3251
5192,9662
5193,3252
5193,9663
5196,2453
5196,3057
5197,3253
5197,9664
5198,3254
5199,2559
5201,3255
5201,9665
5203,1159
5203,9666
5204,3112
5204,9667
5205,3256
5206,3257
5206,9668
5206,12153
5207,36
5207,2634
5207,3258
5207,12957
5208,2404
5208,3259
5208,12154
5208,12958
5210,323
5210,9491
5210,9669
5211,3260
5211,9670
5212,2945
5213,1658
5214,3261
5214,9671
5215,3262
5215,9672
5216,2942
5216,3263
5217,3264
5219,3265
5219,9673
5220,3266
5220,9674
5221,3267
5221,9675
5222,3268
5224,3269
5225,2962
5226,649
5227,3270
5227,9676
5228,2394
5228,3093
5229,3271
5230,3272
5233,3273
5233,6698
5234,3274
5234,9677
5236,3275
5237,3276
5237,9403
5237,12155
5238,3277
5240,2415
5240,2547
5240,8454
5241,3278
5242,3279
5242,9678
5243,680
5243,706
5243,3280
5244,3281
5245,66
5245,1965
5248,1752
5248,9679
5249,3282
5251,3283
5251,9681
5252,3284
5253,3285
5253,7337
5253,12156
5254,3286
5254,9682
5255,3287
5257,957
5257,9440
5258,3288
5258,9683
5259,562
5259,1477
5259,12157
5261,2522
5261,2541
5261,3544
5261,8454
5262,2640
5265,262
5266,2893
5266,3290
5270,767
5270,1501
5270,3291
5270,12159
5272,33
5272,3292
5272,9684
5272,12959
5273,2958
5273,3293
5274,3294
5275,3295
5276,3296
5280,3297
5281,3298
5281,3564
5281,9685
5282,3299
5284,3300
5285,3301
5285,3658
5285,12160
5285,12960
5286,3302
5286,9686
5287,3303
5288,3304
5289,2638
5290,3305
5290,9687
5291,3306
5291,5549
5292,3307
5292,9688
5293,3308
5293,9689
5294,3309
5295,123
5295,2721
5295,9690
5296,2922
5296,3310
5296,5150
5298,2862
5298,3137
5298,8833
5300,3311
5302,3312
5304,207
5304,8895
5306,3313
5308,3314
5308,9691
5308,12161
5308,12961
5309,2640
5310,3315
5310,8795
5311,3316
5312,2499
5312,9692
5313,3317
5313,9693
5314,3318
5314,9694
5315,2555
5316,3319
5317,2947
5317,3320
5317,9695
5319,3321
5321,3322
5321,9696
5321,12162
5321,12962
5322,3323
5323,3324
5323,7569
5325,3325
5325,9697
5326,3326
5326,9698
5328,2376
5329,3327
5329,9699
5329,12163
5329,12963
5330,1970
5330,2540
5331,3328
5333,3329
5333,8715
5334,3330
5334,9700
5336,3331
5338,2668
5338,3332
5338,9427
5338,12164
5339,2843
5339,3333
5339,12165
5340,3334
5342,2396
5343,3335
5344,2427
5345,3152
5345,9377
5345,11184
5345,12964
5346,3336
5346,9701
5347,2559
5348,2699
5349,3337
5349,9702
5349,12166
5353,3338
5353,9703
5353,12167
5354,2618
5355,3339
5357,2427
5359,1023
5361,3340
5361,9704
5361,12168
5362,1972
5362,3063
5363,3341
5364,3342
5364,9705
5365,3343
5365,3455
5366,3344
5366,4987
5367,3326
5370,3345
5371,2376
5372,3346
5372,9706
5373,2791
5373,9480
5374,23
5374,9707
5374,12169
5374,12965
5375,2552
5376,3347
5376,9708
5376,12170
5377,3348
5377,9709
5378,3349
5379,3350
5379,9710
5380,2565
5380,3351
5380,9711
5380,12966
5381,3352
5381,6876
5381,7094
5382,3353
5383,2081
5385,3354
5385,3468
5386,3355
5387,2651
5387,3356
5388,3357
5388,9712
